Name,Ticker,"Sub-Sector","Market Cap","Close Price","5Y Historical Revenue Growth","5Y Hist Op. Cash Flow Growth","5Y Historical EBITDA Growth","5Y Historical EPS Growth","3Y Historical Dividend Growth","1Y Forward EBITDA Growth","1Y Historical EPS Growth","1Y Fwd Op. Cash Flow Growth","1Y Historical EBITDA Growth","1Y Hist Op. Cash Flow Growth","1Y Forward EPS Growth","1Y Historical Revenue Growth","1Y Forward Revenue Growth"
Banco Products (India) Ltd,BANCOINDIA,"Auto Parts","2332.2231765","330.2","11.645942844049294","-8.714378869581395","14.093336437324911","15.07399819543962","3.228011545636722","40.1505163700286","54.561365371998015",,"37.15193759254558","-63.497225942223075","35.64055859137827","19.587366276107975","24.000000000000004"
Imagicaaworld Entertainment Ltd,IMAGICAA,"Theme Parks & Gaming","2331.88556392","47.7","7.029883822158678","-44.429647187511144","20.623171919641937",,,,"138.14603617404842",,"358.28410689170204","9.002433090024333",,"343.3315621679065",
Aurionpro Solutions Ltd,AURIONPRO,"IT Services & Consulting","2326.585129575","988.95","5.864383871799839","-10.731314251506996","-1.5035183849954392","4.305464223280575",,,"37.7496523988112",,"27.418940884592285","26.200162733930032",,"30.047813136855297",
Bombay Dyeing and Mfg Co Ltd,BOMDYEING,"Textiles","2318.3542525","111.65","0.4522087969809574","25.313467871939686","-32.441845059543084",,,,"-12.258932872784102",,"199.91126885537133","-13.464756067257513",,"31.804780781921327",
Kingfa Science and Technology (India) Ltd,KINGFA,"Commodity Chemicals","2316.186218555","1903.55","18.280713812002446",,"22.69838247484084","24.83996934699675",,,"165.94746436458794",,"118.63041289023214","2112.6315789473683",,"34.055435311168125",
Balmer Lawrie and Company Ltd,BALMLAWRIE,"Conglomerates","2306.8418825400004","134.35","5.856030128029266","-58.256909507388954","-2.364319087243971","0.7912271844009444","0",,"24.499322826717165",,"15.942380444272018","-99.05579046758898",,"12.695522516451852",
Orissa Minerals Development Company Ltd,ORISSAMINE,"Mining - Diversified","2303.82","3869.5","-3.3873613838185435",,,,,,"-14.161490683229873",,"-101.79584120982985","535.7112345151645",,"-48.13657665699621",
Bhansali Engg Polymers Ltd,BEPL,"Commodity Chemicals","2291.9864166","90.6","5.891068064332994","-6.104964787727907","4.17107878088403","6.456203496805513","223.97413736562504",,"-60.92833768456987",,"-57.18428302160356","-52.94532509403546",,"-1.5033072760072042",
Ganesha Ecosphere Ltd,GANECOS,"Textiles","2272.391319855","1033.95","9.540192404735715","2.7165712556015187","9.61405647949707","11.654623241348627","0","46.934542854211294","12.317814131697713","643.7404316262532","14.720234222511255","136.56934306569343","21.392722710163124","16.013030582972696","9.109654490285164"
Sanghi Industries Ltd,SANGHIIND,"Cement","2269.39391","89.3","-1.9967423820416164","39.53805596208466","-52.336986383688846",,,"-1227.94117647059","-895.8838010832105",,"-97.11652208201896","33.33996551266747","69.72049689440993","-16.89667870795778","74.08552346989376"
Novartis India Ltd,NOVARTIND,"Pharmaceuticals","2235.381306395","828.65","-9.900173315283256","-22.57239555246018","-5.743021178272311","7.131537215676764","68.09877033994816",,"2878.4946236559335",,"1055.6285178236374","15.852081717093341",,"0.8751674132914555",
Cigniti Technologies Ltd,CIGNITITEC,"Software Services","2230.709886405","813.45","19.0933496803964","35.070232006642456","36.8341767776101","38.44967744858616",,,"86.02653928210223",,"76.86378923766806","311.3321120125621",,"32.42885822631527",
SeQuent Scientific Ltd,SEQUENT,"Pharmaceuticals","2230.029423875","89","2.002045013502718",,,,,,"-393.75919912748486",,"-138.6246465990355","-73.33333333333333",,"0.25497481860263793",
MM Forgings Ltd,MMFL,"Iron & Steel","2221.55712","916.6","17.762703662995992","108.64685821413538","16.29760694003013","16.11609244699814","6.265856918261115","8.407575097283699","40.60885811627623","99.18988628272442","27.180744372631956","12.504154756365088",,"27.613516367476244",
Confidence Petroleum India Ltd,CONFIPET,"Oil & Gas - Storage & Transportation","2216.713059015","78.15","29.407199244834324","28.12924374488088","25.084917031322274","25.84106821755512",,,"3.489969713617009",,"18.0707863416661","5.494618144541261",,"54.3410804063901",
Sundaram Finance Holdings Ltd,SUNDARMHLD,"Diversified Financials","2216.5965228","98.75","5.571176804828526","-7.407389844466195","14.926998919648149","-2.3738317598394953","53.26642743709906",,"28.501781611478755",,"83.92993145468392","235.73342263898192",,"6.724216265333949",
Heritage Foods Ltd,HERITGFOOD,"FMCG - Foods","2205.29694","247.35","3.218901275810726","5.224147800611556","-0.7851670752914042","-1.5967463697675766","25.400740549829838","77.58872214117541","-40.02642445862088","-462.36674654987195","-24.631903471004236","-14.949402023919044","129.8578199052133","20.804070490798686","11.642292119494208"
Honda India Power Products Ltd,HONDAPOWER,"Industrial Machinery","2202.26357552","2154.2","10.084501170471704","23.39278618772729","3.0893755223628583","6.740168797309698","9.696131048652369",,"14.168791090836036",,"14.49251108693841","326.36856368563684",,"7.870397995107115",
Gufic Biosciences Ltd,GUFICBIO,"Pharmaceuticals","2199.67084114","238.55","17.45992351863437",,"25.98720342876455","31.082305856058092","25.99210498948732",,"-16.852687883973232",,"-7.794651256551481","19.702005730659025",,"-11.386239869097226",
Kesoram Industries Ltd,KESORAMIND,"Tires & Rubber","2199.4987340400003","71.4","-0.9314769630795139","-5.852100924380165","77.24287433291046",,,,"-97.73289122765915",,"-68.1229096989966","-59.60915069000648",,"5.6511103729063095",
Mayur Uniquoters Ltd,MAYURUNIQ,"Textiles","2198.948578","500.45","6.339357534406531","-29.432096785748342","-0.8666861869874865","2.1722518181191974","-20.62994740159002","25.2596208400289","11.904561195295056","20.35735033932768","7.127695994522399","-75.88041085840058","28.74630645842127","17.221713306344366","13.501726789180468"
IOL Chemicals and Pharmaceuticals Ltd,IOLCP,"Commodity Chemicals","2188.5411145599996","371.2","17.77698723497625","2.2286383706866086","14.829649496464548","36.90190190702365","10.064241629820891","51.511807548002594","-17.020313866523466","124.50314876911756","-9.088277858176603","-75.4989730896835","59.07172995780593","1.2030360188803435","14.893968038810028"
HIL Ltd,HIL,"Cement","2188.07916327","2938","21.893921602086653","-6.7654842924764536","7.680646612528141","3.5896316964396435","31.03706971044482","45.1706505576693","-53.99135946256851","124.5320166444584","-41.732896257340286","-20.60503999518856","66.13185962310799","-1.3670638103842725","9.43697742773164"
ICICI Prudential Nifty ETF,ICICINIFTY,"Equity","2180.653534008","218.15",,,,,,,,,,,,,
Paisalo Digital Ltd,PAISALO,"Consumer Finance","2177.7566515","49","9.315394825999167",,"7.082008286517638","8.083727289797004","-0.01026772089151029",,"14.26371343848572",,"17.38106026280015","-304.923894166922",,"20.64402631176381",
Bajaj Hindusthan Sugar Ltd,BAJAJHIND,"Sugar","2174.8638011099997","18","1.3505839862376412","-3.630526326494421","-5.233465459892727",,,,"53.123904209065266",,"44.655810886218106","27.975642454491112",,"13.424377090927253",
CARE Ratings Ltd,CARERATING,"Stock Exchanges & Ratings","2166.1431006","743.95","-2.415761145046258","-9.268547764659985","-10.287193268966444","-12.580700625773911","8.634674084667404",,"10.76161877020876",,"28.539325842696677","20.94117647058823",,"15.322756713485198",
NRB Bearings Ltd,NRBBEARING,"Industrial Machinery","2165.250884","230.35","4.505002646690759","-28.7888508025956","0.7326233444173047","0.44243127242751257","85.42148846330946","-2.0830948838274","26.593323597652397","85.9557867360208","19.798700471397538","-90.12486531026177",,"12.961743837319872",
Greenply Industries Ltd,GREENPLY,"Wood Products","2165.0934762","175.35","13.26499459674193","-15.449280546213828","2.926765453055191","-3.781738618619812","7.721734501594191","42.5710208877485","-3.6794954814186767","171.27668130418698","6.488080609486476","-59.78313358795382","14.91935483870968","18.745000952199575","21.956174255181537"
Tarc Ltd,TARC,"Real Estate","2163.05613555","73.25",,,,,,,"108.74866680201083",,"223.16737366971793","-156.23917411487562",,"24.60423041106825",
Bharat Bijlee Ltd,BBL,"Heavy Electrical Equipments","2161.0435128","3787.8","11.447693841401385",,"6.884030866054158","6.417522459041303","47.361259945615465",,"49.71194919949625",,"31.927167838471124","-123.99588053553038",,"12.23483438779307",
Vadilal Industries Ltd,VADILALIND,"FMCG - Foods","2154.2645293","2921.55","14.119214620111919","-6.78409493769121","26.521001737521168","43.7829108613657",,,"115.37767503914107",,"64.47429797555749","-60.96282754418038",,"51.78250215996489",
Rupa & Company Ltd,RUPA,"Apparel & Accessories","2132.8486992","268.35","0.6408143367002017","65.20755521654084","-7.719246107310507","-9.07479023983926",,,"-71.99228523769813",,"-62.16525848489191","259.27106668964325",,"-21.989461854740476",
Dollar Industries Ltd,DOLLAR,"Apparel & Accessories","2131.6753702","363.6","8.559806438655993",,"-4.834655168941115","18.98961655586011","20.843727005349997","128.506431186558","-64.28717111972252","-6.521588956613371","-56.34184239733622","39885.29411764705","161.28499980963184","3.6707040457800266","12.614222997611868"
Ashiana Housing Ltd,ASHIANA,"Real Estate","2129.94718019","206.95","4.887998574254815",,"-7.6122479873458","-5.5330801699040695","18.56311014966876",,"508.5360769744314",,"3440.8759124087464","-150.54074135226617",,"82.02405924911167",
Sandhar Technologies Ltd,SANDHAR,"Auto Parts","2126.53771364","346.5","8.40835248932188","-12.63000384791917","4.404998229052315","0.912931102912129","7.721734501594191","40.9149596284663","31.95802296376061","-18.61017619630212","29.358903559415747","-60.70158422243776","57.93780687397708","25.34539276091099","21.387006229889767"
Butterfly Gandhimathi Appliances Ltd,BUTTERFLY,"Home Electronics & Appliances","2125.968011655","1184.6","14.417115570842842",,"23.38413507404187","60.702070659462294",,,"220.2727836329823",,"92.38465814341295","672.7272727272727",,"10.536494073611946",
Meghmani Organics Ltd,MOL,"Commodity Chemicals","2123.52366185","83.3",,,,,"11.868894208139679",,"-21.914523175979795",,"-5.194967245502782","215.3941076662039",,"2.56304766591946",
Federal-Mogul Goetze (India) Ltd,FMGOETZE,"Auto Parts","2110.40485155","377.7","4.341698816753414","-6.9430286904323175","-0.8974948784066128","2.6911190227388193",,,"86.64147240932603",,"32.40081088908195","-27.049018964498973",,"22.337481687556426",
Pilani Investment And Industries Corporation Ltd,PILANIINVS,"Asset Management","2107.54742625","1909.1","55.7070572693565",,"54.65687244413164","12.920199053231718","-5.646345046298517",,"22.102052902040594",,"8.391134289439375","77.30263901766129",,"8.460046547711396",
Vishnu Chemicals Ltd,VISHNU,"Diversified Chemicals","2101.304918","348.2","16.641694655977226","4.159091714927565","22.340812820179877","56.76923587344837","25.99210498948732",,"67.76386361960918",,"50.18061593093731","33.18984711295829",,"30.839443224533845",
Styrenix Performance Materials Ltd,STYRENIX,"Commodity Chemicals","2095.503075","1171.4","4.647768344035952","9.31820207098264","15.348195934455621","22.541731676766098",,,"-43.26326884920645",,"-40.5650527177808","-24.22142416250492",,"8.868165443020647",
Jain Irrigation Systems Ltd,JISLDVREQS,"Agricultural & Farm Machinery","2091.93425563","20.65",,,,,,,,,,,,,
Huhtamaki India Ltd,HUHTAMAKI,"Packaging","2078.74123335","270.8","6.945414629128188","6.672143149495979","-5.626020709242175","-5.194869136000602","-12.64195352637012","38.480831243282","318.77479065667865",,"98.28836998413007","579.4000722804481","82.56712489927497","13.872810430227922","4.248120927286963"
Accelya Solutions India Ltd,ACCELYA,"Software Services","2071.01871375","1394.35","-0.5982795657836992","5.007247465028919","-2.969941767949813","-4.756923173328409","24.66577380596615",,"80.50689901444895",,"47.68239451257526","36.45280406185092",,"24.983390911506763",
Savita Oil Technologies Ltd,SOTL,"Commodity Chemicals","2068.17542095","300","15.315776435459094","46.49052199091894","12.886139374887318","13.35440947796005","0",,"-12.572416158629991",,"-7.775949822631066","175.4146122814881",,"23.08474701854717",
Paushak Ltd,PAUSHAKLTD,"Specialty Chemicals","2065.67903451","6703.35","15.668860791641315","32.44441754380327","21.575894506666216","21.217544692818024","42.87698137188993",,"43.54066985645932",,"44.77008590197068","-2.9097522164128233",,"43.71296057717085",
Wendt (India) Limited,WENDT,"Industrial Machinery","2059.36","10296.8","7.577654234253939","7.02598056972048","15.97101346424854","25.038025638262297","47.361259945615465",,"48.134466198744235",,"33.49945828819081","-10.520607375271155",,"17.818042478651197",
Garware Hi-Tech Films Ltd,GRWRHITECH,"Commodity Chemicals","2052.00120005","894.15","12.035724483474608","17.328936713725195","24.935125372602094","38.061975348391265","0",,"-0.619220258419659",,"-2.9334390428483847","-13.563829787234042",,"10.290896085122858",
Aptech Ltd,APTECHT,"Education Services","2050.93179226","347","13.476853456881477","9.331347575329385","12.967876977892434","14.704245550079076","23.12559786815198",,"35.67268936347759",,"70.63339731285993","10.188586823414164",,"98.52612019088645",
Lumax Industries Ltd,LUMAXIND,"Auto Parts","2042.5822664400002","2104.7","7.328438689348449","1.6310086671502688","10.994754185568834","7.6320859562534205","4.7366391660347285","21.6632973067294","153.19931408499173","65.77910607448081","86.95557806395598","41.70056423041596","25.963544028294198","34.12838650310213","7.05371836475288"
Ddev Plastiks Industries Ltd,DDEVPLASTIK,,"2036.42074752","198.05",,,,,,,"-99.98888695673604",,"45.195089530064486",,,"12.461542565488791",
Manorama Industries Ltd,MANORAMA,"Packaged Foods & Meats","2035.7843499","1679.65","10.983724934390926",,"27.776621154369497","13.733931391221187",,,"19.149843874172053",,"32.61975413310718","-199.61182442520152",,"24.206570155901996",
IndoStar Capital Finance Ltd,INDOSTAR,"Consumer Finance","2033.705063775","156.9","8.377077476489037",,"-2.5891924008135447","-8.291121890260422",,,"129.19070533461868",,"132.31085507212714","-246.44148109302714","-27.129909365558913","0.4564460227030942","-45.43834188106642"
Agro Tech Foods Ltd,ATFL,"Packaged Foods & Meats","2016.1817565","833.05","0.9018503350594731","-17.99842947826584","-7.452046384640843","-13.742306085517185","0","57.7693770076262","-41.64086687306477","86.7822512176594","-22.184242009912726","175.27749747729567",,"-7.716612377850152",
Amrutanjan Health Care Ltd,AMRUTANJAN,"Pharmaceuticals","2012.96393481","686.4","11.582907835132406","44.58994453806242","10.313514359374798","14.86972607086221","19.681696117715084",,"-40.60760650491217",,"-37.92522380200105","-42.55529877847474",,"-6.419448269312944",
Rama Steel Tubes Ltd,RAMASTEEL,"Building Products - Pipes","1998.09109125","39","28.651315426827306",,"17.043779391350313","81.50984431127422",,,"836.6923336739873",,"17.175273865415072","-241.50485436893206",,"73.04535748282694",
MPS Ltd,MPSLTD,"Publishing","1987.5406841650001","1209.5","12.031681866799527","7.777291171573775","8.771794898959673","11.10519347478116","-26.319370027192267","14.8107030244087","28.778023364907927","-13.756349721990532","19.34886371731856","-1.793175487465183","20.628979943218262","10.551439618117818","11.52358250947598"
Kotak Gold Etf,KOTAKGOLD,"Gold","1984.1380216000002","51.19",,,,,,,,,,,,,
Shalby Ltd,SHALBY,"Hospitals & Diagnostic Centres","1975.432644","189","16.353903343748243","-20.730710537296172","12.357461153516969","9.391122707863708","33.88659001643391","25.929663675654304","25.9083038426014","102.58805128886132","22.933230412968147","-76.09602021478206","42.630744849445335","16.316403559329196","9.313061974282116"
Yasho Industries Ltd,YASHO,"Specialty Chemicals","1975.367368","1762.15","21.84579444712813",,"31.8776128087209","50.86386046958567",,,"26.930077769747665",,"21.98451113262336","102.59900990099011",,"9.566766721777231",
IIFL Securities Ltd,IIFLSEC,"Diversified Financials","1971.6794472","64.6","7.666703281304921",,"5.631065137620439",,"14.471424255333186",,"-18.502136526711332",,"-12.423747744651573","423.51817702845096","-3.5279805352798164","4.088685665674197","1.540437393734623"
Xpro India Ltd,XPROINDIA,"Plastic Products","1967.58418392","951.8","9.019828346314718","19.431286361148636","10.408159842234932","33.48253552620899",,,"-0.4033492014866849",,"19.2354553761805","70.42369395310573",,"8.714840780471334",
Jaiprakash Associates Ltd,JPASSOCIAT,"Conglomerates","1963.676512","7.8","-3.794653069576004","-59.94376844753718","-31.01935812861938",,,,"9.34960808429518",,"-27.299847370612095","-94.44707806995528",,"-0.046024684750978206",
GNA Axles Ltd,GNA,"Auto Parts","1956.785864","916.4","18.676473203346955",,"17.192843192268793","20.68492008507792",,"8.9882657113289","46.681442379182045","33.83846048777525","28.973610269406542","24.751281278263495","11.440817672271676","24.650873700856792","7.438381670716708"
Alembic Ltd,ALEMBICLTD,"Pharmaceuticals","1952.8258019400002","78.55","3.361629852703074","10.501823416558697","14.320447499474852","8.35932101058592","54.20216697275806",,"-14.145462733618574",,"-8.84578079534433","318.8732394366197",,"14.396654719235368",
Prataap Snacks Ltd,DIAMONDYD,"Packaged Foods & Meats","1952.66900928","821.05","10.123257989275714","-0.959234831360134","-5.869879329664796","-0.4670975620432727","0","124.73864260093701","597.9381443298975","34.46334338779954","20.808950086058594","74.42622950819671","195.73182176267773","17.75020385010815","16.201699293667087"
Vidhi Specialty Food Ingredients Ltd,VIDHIING,"Commodity Chemicals","1947.105825","390.25","13.729801124763142",,"12.307065568657084","19.302800829135293","-26.319370027192267",,"-35.60711236338792",,"-33.80609160660308","-291.9499105545617",,"-24.744163586724365",
Supriya Lifescience Ltd,SUPRIYA,"Pharmaceuticals","1946.878932","239.8","16.257327293367307","12.285651285233424","35.27536018144075","56.39132564415268","-33.05670499178305","-39.0986601705237","-43.51767858507344","-0.8113375738438009","-37.54118337320034","-35.6964026881012","20.07168458781362","-12.499302494280451","18.253512743660043"
Nelco Ltd,NELCO,"Communication & Networking","1945.154508","827.2","15.285945566172687","12.556123179404445","15.973141463289764","10.38835805716294","18.56311014966876",,"23.445273631840706",,"16.196673897324622","14.873417721518978",,"19.293078055964653",
Thirumalai Chemicals Ltd,TIRUMALCHM,"Commodity Chemicals","1942.3026364","190.3","10.39658206787486","-7.703796709085109","-6.101730968393271","-12.0159610144976",,,"-68.06441116905307",,"-52.176315847646855","-86.54620470249044",,"7.593368428385183",
Jagran Prakashan Ltd,JAGRAN,"Publishing","1939.29956352","102.1","-3.172187361466572","-7.570815865806468","-8.748657805435888","-4.126560144689528",,"19.5168239275651","-7.327577597653622","0.7722186904473745","-7.815969652109565","-7.544786403307296","41.22864651773981","18.485289937464454","1.190679681525802"
Wheels India Ltd,WHEELS,"Auto Parts","1932.98562135","803.25","12.58792492920142","23.24035440905392","1.9967497980231341","-5.008332282109218","7.249376670316088",,"-24.06172355172028",,"-9.620721554116733","1249.692140528794",,"17.447992526593858",
Repco Home Finance Ltd,REPCOHOME,"Consumer Finance","1915.94171125","309.7","3.196088764390881",,"6.014858520215194","9.492265183188419","2.5985568006018145",,"62.962517399278646",,"52.623077205477436","62.44288473314807",,"-0.5671337930612141","-51.44554943194065"
Virescent Renewable Energy Trust,VIRESCENT,"Renewable Energy","1909.5","100.94",,,,,,,"253.20567986230645",,"60.4224128159595","173.64099660249153",,"45.987049733376864",
Spicejet Ltd,SPICEJET,"Airlines","1907.85075805","29.84","3.769414929065995","15.935278706416334","-44.699397163709264",,,"40.3029396638684","-69.1066299963872",,"-96.47072745022626","339.62156716744784","-51.58901313966601","27.211073748860095","35.15650399578536"
HDFC Gold Exchange Traded Fund,HDFCGOLD,"Gold","1906.0882018","52.55",,,,,,,,,,,,,
ICICI Prudential Gold ETF,ICICIGOLD,"Gold","1905.052968","52.55",,,,,,,,,,,,,
Nippon India ETF Junior BeES,JUNIORBEES,"Equity","1901.11000107","470.12",,,,,,,,,,,,,
Carysil Ltd,CARYSIL,"Home Furnishing","1896.9588882","692.3","24.25093359915249","55.22666336702582","28.086825294176943","33.580676762831004","18.56311014966876","31.765678718958203","-19.260043353404367","12.209078466255761","-5.003486750348671","13.694407749889914","36.03879530372639","20.54983096139442","24.361859340364063"
Suryoday Small Finance Bank Ltd,SURYODAY,"Private Banks","1895.495709645","176.15","31.57134590828694",,"37.663167892812055","36.58405436624719",,,"183.51927813608526",,"193.65772123688367","60.459410730994826","138.3879781420765","23.732349475554848","-19.748653500897667"
Sirca Paints India Ltd,SIRCA,"Paints","1895.01426","347.85","23.843910836054192","26.815055530568888","17.01866249901571","4.6203051290108155","25.99210498948732","39.3633364230941","-16.828711656441772","-577.0002459866739","57.8136115722076","83.12499999999999","187.7526753864447","33.34800900107619","29.571884515205998"
Tanfac Industries Ltd,TANFACIND,"Diversified Chemicals","1888.317375","1934","18.739370671143707","23.207169999202648","31.136217748209603","42.181318937079396",,,"5.328063426534114",,"3.9085082317456874","21.39209889814566",,"18.326791729764814",
India Glycols Ltd,INDIAGLYCO,"Commodity Chemicals","1887.722655","604.6","-2.353117896249046","-17.415262085666395","0.7708832568747326","7.877187078500314","7.721734501594191","5.5730382702264","-58.502388553773734","-18.63928034140801","-32.18071537894678","-15.502803466103549","-15.697036223929747","-23.982299645712846","1.7592336741272911"
Subex Ltd,SUBEXLTD,"Software Services","1875.787719675","32.75","-3.1929236992432886",,,,,,"-349.00558816102875",,"-148.59550561797738","-109.63166575041231",,"-16.567290073005438",
Optiemus Infracom Ltd,OPTIEMUS,"Technology Hardware","1873.833193575","215.8","10.956994206505954","-21.096929474297145","0.8442182499681206","24.750742987749174",,,"4602.9381944083625",,"347.2014925373154","149.74838245866283",,"141.93758127438235",
GOCL Corp Ltd,GOCLCORP,"Commodity Chemicals","1872.3529473","382.95","20.47500746319382",,"35.62227753444929","43.98189006143012","35.72088082974534",,"19.891672294151125",,"78.68794879800195","-953.5269709543568",,"87.92374858361663",
Indian Metals and Ferro Alloys Ltd,IMFA,"Iron & Steel","1865.73298548","341.4","8.838879892053232","-12.231597084733892","1.6085246380971308","3.8928844690053976",,,"-55.59104171595309",,"-39.880750810314005","-61.297435897435896",,"4.487793705025678",
Tide Water Oil Co India Ltd,TIDEWATER,"Commodity Chemicals","1864.4211163","1094.55","7.490670398432719","21.742435530102977","-0.8527649913440127","1.900450984401858","-5.64612039366933",,"-4.494762020990981",,"-7.376679083418053","34.7757103706909",,"19.807361892656616",
Anup Engineering Ltd,ANUP,"Textiles","1864.33743","1943.85",,,,,"28.923198938929808",,"-17.387638428844795",,"14.044492093272549","-59.454349000540255",,"41.28968186021027",
Seamec Ltd,SEAMECLTD,"Oil & Gas - Equipment & Services","1863.6525","738.15","16.467972280296593","12.68861728714683","22.615050513084277","101.23466170855559",,,"-60.341305131594765",,"-16.512143791593196","-43.282946561635086",,"15.564654736629269",
Dhani Services Ltd,DHANI,"Investment Banking & Brokerage","1861.20020757","33.25","-5.752820041335783",,,,,,"41.49102766055683",,"48.28630283175739","-175.88964414234306",,"-49.520956449345576",
Axiscades Technologies Ltd,AXISCADES,"Construction & Engineering","1860.87938665","486.65","9.148140895211387","29.322403941692965","22.33687981693444",,,"10.943250273723","-123.34969637876745","111.78762344840086","5.942102590147364","-74.46773665247298","1187.5912408759123","33.609945108169214","11.082916455206735"
KDDL Ltd,KDDL,"Precious Metals, Jewellery & Watches","1851.60680973","1475.9","17.578554777537626","15.19772809174782","28.168992496776024","22.56107357572883","0.4430343074077081","13.8070121005275","63.48373170792905","52.75659185007626","41.629490490725665","-52.96727676095397","6.211474632527259","36.99944683614325","11.958639818829766"
Seshasayee Paper and Boards Ltd,SESHAPAPER,"Paper Products","1849.1578648","292.05","13.64711168637902","7.852387139100414","20.92756152324904","26.274649219700287",,,"259.78003999272886",,"203.26534925499323","19.225605109409596",,"53.9532184950136",
Gati Ltd,GATI,"Logistics","1842.6424567200002","142.85","-0.7533621085127007",,"-6.777705577007165",,,"33.2095945174186","-202.16295420518404","36.301134410450345","51.86862967157358","-113.39194438765078","410.81081081081084","11.588750423168538","6.239267315397825"
TTK Healthcare Ltd,TTKHLTCARE,"Pharmaceuticals","1831.9270217849999","1301.45","18.522099794675384",,"68.19914800421725","93.71505509491315","49.380158218572156",,"1438.504088504088",,"958.7321512631412","-157.95555555555555",,"113.44636116916745",
Moschip Technologies Ltd,MOSCHIP,"Software Services","1827.7602891759998","99.76","27.400216611518236",,,,,,"-6.140396842923503",,"12.964969302997558","36.99261992619926",,"33.08895725600578",
Centum Electronics Ltd,CENTUM,"Electronic Equipments","1816.6252731900001","1388.2","3.298018752116505",,"17.984173136381365",,"16.96070952851465",,"132.13829408183304",,"380.7270628967121","28.39950372208437",,"18.03517945073354",
Artemis Medicare Services Ltd,ARTEMISMED,"Business Support Services","1797.434415","128.15","8.008437280612046","12.075902849826004","9.823546121821213","86.81502024863212",,,"20.55240487828455",,"41.96215837421176","113.60658491516882",,"33.30409880078755",
Arman Financial Services Ltd,ARMANFIN,"Consumer Finance","1796.3919585","2112.6","40.28508321815454",,"65.48977425867535","60.023206423747496",,,"195.39796298582667",,"171.26263712626357","-4849.576988155668",,"80.37530317858813",
Thejo Engineering Ltd,THEJO,"Construction & Engineering","1794.732015","1652.95","16.5869848933053","18.60871108150055","17.379920302344765","23.12070739884433","6.266683424053232",,"-14.458472561137608",,"-10.550393137955641","-47.85100286532951",,"12.189335212591024",
Panama Petrochem Ltd,PANAMAPET,"Specialty Chemicals","1784.25867301","295.2","11.176171521375089","23.759854115574154","23.645143719547356","30.752210876149988","88.20720577620568",,"1.142207223548785",,"4.583720005302961","203.22810772248977",,"5.482488962059429",
Dhampur Sugar Mills Ltd,DHAMPURSUG,"Sugar","1780.84710175","275.75","-6.0358977404179175",,"-3.5433049057913","3.3282618517910034","4.129768976167814","10.3418718887021","23.746107992921935","-29.224340558892663","5.55573949607662","-100.01704041987594","13.406408094435077","29.276279711075937","-1.4115802912040691"
Mukand Ltd,MUKANDLTD,"Iron & Steel","1779.462858345","124.7","5.142287754204999",,"-23.67929263938049","-27.178763699384902",,,"-5.2352785880959445",,"9.334930444014944","68.45582414905924",,"29.467550995501202",
SJS Enterprises Ltd,SJS,"Auto Parts","1762.50683112","580.75","14.137602636038004","6.83304627345569","8.771375707596473","7.092021483396538",,"58.9608928069024","22.260574045801352","24.821847271389828","18.019201616978158","4.625474628926476",,"18.49633709427301","46.79602888086644"
Monte Carlo Fashions Ltd,MONTECARLO,"Apparel & Accessories","1760.04857328","849.55","13.90737927191168","-3.6806614299160767","12.736447700504128","15.388041545923015","58.74010519681994",,"16.296053609477717",,"16.069516113328692","-37.07073410043707",,"22.44867230939651",
NACL Industries Ltd,NACLIND,"Fertilizers & Agro Chemicals","1750.8024276150002","88.1","19.667119745116235",,"24.333752843672407","45.20102400342143","91.29311827723889",,"28.42757839553222",,"34.625288874215784","-249.04030710172745",,"28.622745800021775",
Skipper Ltd,SKIPPER,"Power Infrastructure","1742.8268487","165.75","-0.8568892751124713","-37.13610601841253","-8.065097734301563","-21.326094946158356","0",,"41.248084898609555",,"18.838434669350693","-90.41863044080954",,"16.211303905697537",
Jai Balaji Industries Ltd,JAIBALAJI,"Iron & Steel","1737.93419748","116.8","20.6755921166216",,,,,,"3.1665870896613386",,"22.52929564450448","222.55681026069982",,"31.821799974322772",
JSW Ispat Special Products Ltd,JSWISPL,"Iron & Steel","1737.3258758","37.25","30.07761183742561","-1.0694498620621995",,,,,"-28966.143700946028",,"-73.65435089844523","-32.00689061154177",,"-14.310884371630673",
Precision Wires India Ltd,PRECWIRE,"Electrical Components & Equipments","1736.555517","95.95","16.729275739380633","26.599736199001754","7.999915729024254","19.218573433524156","62.88541861411376",,"37.527069618372735",,"3.266291230892964","-30.633860192276355",,"13.584556363474153",
Servotech Power Systems Ltd,SERVOTECH,"Electrical Components & Equipments","1723.031384725","155.75","19.443959007964583","7.250979766460608","17.58619250399349","59.32344903631412",,,"685.108430136983",,"108.93054024255738","994.2148760330579",,"107.53761358558016",
Vakrangee Ltd,VAKRANGEE,"Outsourced services","1705.8163969","16","-50.275473850458674","-40.85034743285163","-54.77366255365468","-72.56165227087612",,,"-99.03297278582917",,"-87.45302846952424","258.08031341821743",,"-74.61027344748274",
Steel Exchange India Ltd,STEELXIND,"Iron & Steel","1702.81874245","14","8.410944027131361",,,,,,"-151.32007065648514",,"-19.525128611001357","-94.72887767969736",,"24.43602979263042",
