Name,Ticker,"Sub-Sector","Market Cap","% Away From 52W High","5Y Avg Return on Investment","5Y Avg Cash Flow Margin","5Y Avg Net Profit Margin","5Y Avg Return on Equity","5Y Avg Return on Assets","EBITDA Margin","Cost of Goods Sold","Return on Investment","5Y Avg EBITDA Margin","Cash Flow Margin","Net Profit Margin","ROCE","Return on Equity","Return on Assets"
D Link (India) Limited,DLINKINDIA,"Technology Hardware","934.487652","12.173128944995494","12.035441249793672","4.635363485515147","4.895797015868159","12.689100301518682","7.813878963028759","10.282293710061703",,"13.974982853783636","7.414268607138911","3.620931992647854","7.269925995773582","38.555208161921975","14.87028053153347","8.96404844400651"
Deccan Gold Mines Ltd,DECNGOLD,"Mining - Diversified","933.379971876","3.0287341444473093","-6.049685819733422","1102.8437235144554","-2961.72268907563","-5.905997222489214","-5.788296372817152","-791.1764705882352",,"-6.23676159096258","-2868.801496208239","-387.5","-826.470588235294","-6.397544853635504","-6.128326229697038","-5.8784530386740315"
Dhunseri Ventures Ltd,DVL,"Specialty Chemicals","928.5062285399999","4.184100418410042","7.048439725736921","14.647546127833316","24.87001997070414","7.771855305582555","6.509267846501302","76.21729929768244",,"16.728542648536777","40.34517662628359","-3.8309270460800326","55.45548410840429","30.288391096673195","19.573428974779656","16.50336409426817"
Vinyl Chemicals India Ltd,VINYLINDIA,"Specialty Chemicals","924.7405077299999","89.52504231803249","22.494865973154255","2.344136806167305","2.8258666731905304","24.388800247790677","10.652635358290846","4.825724055697365","976.68","32.5131810193323","3.91307496273327","-2.0930851325916215","3.513111345428042","42.849627356422744","34.0610519275786","21.139079130718457"
Lancer Container Lines Ltd,LANCER,"Logistics","921.4669728","73.01269205076821","19.35725995462694","9.666438870893627","4.2231028823176","36.27928459526849","12.437825155701434","11.587723966648916",,"27.385388681861464","9.228915730736887","7.274988341364838","6.3556265152858975","77.77565084226636","49.155563099380366","17.703334657823117"
Bodal Chemicals Ltd,BODALCHEM,"Commodity Chemicals","920.150667975","42.20867208672088","10.12793948274926","2.5093366474303433","5.448059308209139","13.316297799378773","8.090405599552764","9.139978182597785",,"7.935626117602132","11.198544785136368","-0.6537844058879282","2.3980225614639123","7.0185894056433","10.562309284824233","5.574600741553955"
Century Enka Ltd,CENTENKA,"Textiles","918.7080145049999","15.050481333646392","9.298259054159093","6.32305299001353","5.890234052737384","9.668929784198811","7.701017131991091","7.711289327575581",,"14.649178255372952","10.084923699387504","2.6226598566883492","4.319278462428697","8.887490281737085","15.743063896357027","12.865860687376216"
Ambika Cotton Mills Ltd,AMBIKCO,"Textiles","918.375875","17.53719728568761","15.341872874315076","12.244186345901147","12.227267823477755","16.081448265832087","13.296359416620495","21.907470830672786",,"25.141059776235743","21.563318217757054","32.605782945066345","12.991234689731241","21.13131259393247","27.886642688825507","24.764920492875344"
K&R Rail Engineering Ltd,KRRAIL,"Construction & Engineering","918.0404649149999","12.78117549497253","7.381683157533196","4.356017218051071","2.5660389694932313","6.138224862661935","3.108102865916548","3.5437005150280534",,"10.59866962305985","6.01906389633684","-4.8284690220174085","1.619391703179846","18.70907390084188","11.753259388986164","6.14695705271727"
Sigachi Industries Ltd,SIGACHI,"Commodity Chemicals","916.1265","22.528970688479898","23.57129361791802","8.820899645917166","14.76031511902977","36.63051726747876","19.594010225085004","21.184244622959326",,"15.688289934521077","21.54086986438919","2.3129843428752177","14.1033946618295","24.97238038582478","24.871110006832698","19.05713809761784"
Sastasundar Ventures Ltd,SASTASUNDR,"Diversified Financials","915.3471375","33.67757745492739","2.993662534330742","-16.83669442886593","0.7571692472237721","10.46188864155824","10.319803868918923","-10.724427811107137",,"58.58615927827806","3.8629408516342467","-18.383271778067815","-6.790100238843017","-10.105560744959616","98.61781941177289","90.23351184752639"
Balmer Lawrie Investments Ltd,BLIL,"Conglomerates","914.74945549","4.768803573584446","11.751240480499145","26.408299012277624","5.366270397014977","13.73816652093393","11.868938080460026","11.88591826808135",,"4.726763992866092","13.982167109131092","1.087497268470948","4.572997304182223","11.311445780189821","5.091862913153046","3.469562933842366"
Tracxn Technologies Ltd,TRACXN,"IT Services & Consulting","914.5628521950001","14.443829551743237",,"-70.48265075660677","-179.54265351423402",,,"11.836115326251896",,"-22.044573643410818","-181.76806346775626","0.859554873369148","38.62495622738415","41.14971050454922","-22.678488100793242","-9.483852083130044"
Vardhman Holdings Ltd,VHL,"Diversified Financials","913.35377248","36.491085756608534","9.698912613190824","1.4712837045508445","96.40953568849994","10.329785851301441","10.31369285834065","98.09419973833405",,"15.45215227435601","98.1452899247436","-0.778294238460707","99.62058438726558","8.099854510882874","16.884205390133435","16.876767501956788"
RSWM Ltd,RSWM,"Textiles","907.8849591","61.19879332201113","6.956859032554917","8.298749410512293","1.733269782104637","5.263416145025042","2.0812996712537877","9.060299261861834",,"14.675321031415743","8.99258405781487","5.438588301199757","3.1551939346308533","14.385152292360498","26.949492959442292","10.607581521387946"
Ncl Industries Ltd,NCLIND,"Cement","907.14360345","4.121421520236912","9.3839554214622","0","4.7074859910742965","11.491915782518847","5.551088824438518","10.231138621765357",,"10.443745632424879","12.13061220961648","3.4821541423196214","2.7191334143915187","10.455561194056436","13.425540543424901","6.813504242643076"
HLV Ltd,HLVLTD,"Hotels, Resorts & Cruise Lines","906.482361125","11.228070175438587","4.728391017911873","12.95709170269108","-26.55580333131323","0.08319281037341711","-1.289616911829798","13.339056715136563","23.130000000000003","2.8255718682876085","-13.436961027423052","18.99447335944626","4.104737886998988","2.918962619407275","1.841044461825405","1.359130156699715"
Medicamen Biotech Ltd,MEDICAMEQ,"Pharmaceuticals","906.1350375","71.24484518068077","8.623904531365403","0","10.745054952938782","9.58627382350465","6.279857229493794","18.370194655689676",,"9.781157485342778","18.38775235130033","3.507723820090467","10.35372915649202","13.045751633986935","10.674398625429555","7.105075053609724"
Beekay Steel Industries Ltd,BEEKAY,"Iron & Steel","900.1054941399999","2.5082387403881246","17.34545333967537","4.701460833609289","10.054526527221237","22.777189802184523","14.03592345370663","15.736671627418367",,"17.298710813093336","16.847441664658426","-7.950879542272809","9.135953777466513","17.31492528833589","25.070142669792947","17.200911797746677"
Omaxe Ltd,OMAXE,"Real Estate","896.212646","137.8238341968912","1.1894423689815032","64.46643588828657","-23.727206620168122","-5.0300754659871805","-0.588108458760165","-34.91184320998483",,"-1.6094928255308167","-4.326550746008654","122.75292347242693","-43.59719803009987","-15.619664329567318","-11.234665276975743","-1.3896063057970107"
Ester Industries Ltd,ESTER,"Commodity Chemicals","895.2320028649999","76.74418604651163","14.905595577775054","10.57721782770504","9.371968734799301","18.57213255920962","9.925069679905908","18.326050312757133",,"12.820634882853716","17.96678340224843","4.3741074332254","10.935715027521027","16.029835008599605","23.98610416611837","11.940207257053766"
Enkei Wheels (India) Ltd,ENKEIWHEL,"Auto Parts","889.487679075","22.866894197952227","3.503918808212704","5.51975316149279","-1.1798273784139457","2.520389184979293","0.4112276097084474","8.057626765489424","470.08000000000004","5.181266126299874","7.397421860207766","7.352175142504204","0.5521572829694433","7.359752959341222","1.730128010819123","0.7555546504286879"
Bliss GVS Pharma Ltd,BLISSGVS,"Pharmaceuticals","887.46030958","2.1535063500828233","9.32230545879891","8.647503134326474","9.8350448637192","10.55974187163441","7.6419486430221735","17.5621929345707","381.51","7.9689600031393235","17.982951401834693","4.459434869635291","9.211313005276985","12.084764583181999","8.03564848148128","6.256151764866862"
Antony Waste Handling Cell Ltd,AWHCL,"Environmental Services","881.7110889","16.99698747423497","13.154765946532269","16.939014546886707","8.457354059415385","14.115300590499976","6.443386992386641","19.15697011179558",,"12.4968188887318","25.472631546823227","15.919554882346768","7.767510837326039","18.25092365839504","13.924063611848792","7.875659687989335"
Ramco Systems Ltd,RAMCOSYS,"IT Services & Consulting","881.172324225","30.310077519379842","1.4748268640120028","10.9376280239173","-8.3392230024541","0.7318378390383217","0.4969008865508644","-26.095429432446004",,"-10.438684259896203","8.450590453715744","16.99230313795145","-41.55499748869914","-31.887589097897965","-11.84276374202923","-8.080585556063475"
Focus Lighting and Fixtures Ltd,FOCUS,"Home Electronics & Appliances","878.468491225","15.509123013537373","15.011087391904397","3.7304472548993544","4.872581435701776","17.146633013090764","9.180304909374934","20.49894092727701",,"14.38392384981491","11.27033912702568","3.9399624765478425","13.620851965168274","75.00619885940986","13.751507840772012","6.4575515117184725"
Coffee Day Enterprises Ltd,COFFEEDAY,"Restaurants & Cafes","876.69463385","67.42596810933941","6.7237138742911355","10.493115763909552","-15.284153184563587","7.574239608939655","2.313013023063092","-12.946217465571635",,"-1.1798337163620005","9.393399748653252","15.110843643285001","-36.65280203819688","-6.990345493577464","-3.1445048727962917","-1.8702965399281404"
HDFC Nifty 50 ETF,HDFCNIFTY,"Equity","875.43042121","1.805699238220626",,,,,,,,,,,,,,
Quick Heal Technologies Ltd,QUICKHEAL,"IT Services & Consulting","874.391695225","35.46056592414209","12.427768565929679","23.36389475349409","20.991871490097335","12.378217756690315","11.328751976112079","7.997468523083087",,"13.25462453993595","34.83626415425351","22.384381057878706","2.131770035307457","1.273662812857332","12.064302339914871","10.785896264026915"
Royal Orchid Hotels Ltd,ROHLTD,"Hotels, Resorts & Cruise Lines","874.3158542","19.78842563783447","6.103182844463648","12.453773476541274","0.8053743761187743","2.1848384005957917","0.9955944543058667","35.049519110443704",,"15.6425526155512","20.616897642924563","11.944383621633458","16.81862061568165","27.948915865553293","18.34770653668292","7.518373409131647"
Summit Securities Ltd,SUMMITSEC,"Asset Management","872.960113575","8.894275592019385","4.751653990935591","33.19363945406095","76.35974413087267","5.233080110510928","4.991919278389042","93.03521962801742",,"1.1339371180325453","90.9030738876611","62.02160288038405","73.32805698456666","0.9531554515421852","1.0792008562254727","0.9800045895531739"
Kamdhenu Ltd,KAMDHENU,"Iron & Steel","868.5351975","38.4494909945184","10.18504765152949","3.331779141507576","2.6256709832467418","9.55350401862122","3.9729365810279047","8.389330352883443",,"11.79564478368238","5.653142506071957","5.17953342667964","5.592432565049676","22.336742722265914","12.744931818732299","6.0238343273842965"
Hercules Hoists Ltd,HERCULES,"Industrial Machinery","868.32","6.343906510851416","2.6857158808569577","13.766196313364274","17.23960234182921","2.768982431829941","2.6225199058849036","47.357468195382445",,"2.4148736835303994","23.114373145055616","11.331672426263761","40.55677713208733","17.90648409677024","2.6836475332536978","2.480512041441486"
National Peroxide Ltd,NATPEROX,"Commodity Chemicals","867.193565","28.804932954879135","5.641110406182018","20.66569677059719","13.435698310155137","5.914131608720096","5.301122111342229","20.449281498269112",,"1.419357407333678","26.46828011146589","3.870039070532593","10.587004706995733","6.560315095184999","0.5492115830037724","0.46594443848546585"
Chaman Lal Setia Exports Ltd,CLSEL,"Packaged Foods & Meats","860.3289365","22.844175491679273","16.370213463891908","-0.9716845095561634","7.197072931481031","21.048335182149454","13.04815564321935","12.178836447863192",,"13.608693178585662","11.117547870105096","-6.234781494297065","8.41209019030325","35.24168666438119","17.11869541736371","11.398500197342463"
Orient Paper and Industries Ltd,ORIENTPPR,"Paper Products","859.3512831","16.666666666666675","2.0912380917647155","6.9077957334654165","2.394760520356369","1.5215080837696395","1.1097580320983773","19.65847135068409",,"-1.355712997260212","9.157245982440667","-4.115530748797956","10.21088365394507","8.375237782358273","-1.9120382937309248","-1.397555729228417"
Forbes & Company Ltd,FORBESCO,"Conglomerates","856.98404704","45.779122541603634",,"12.296977781664623","17.964656455901796","2912.2883067069283","56.77739719667054","36.44119187408694",,"1139.684362315745","25.532380711363224","3.917955604831468","26.454698310317266","135.75802666971902","17879.669980960443","299.15580898983796"
Bajaj Healthcare Ltd,BAJAJHCARE,"Pharmaceuticals","852.376584","47.33204757312761","14.04917988340355","4.685716129874999","7.964659326406862","21.31910528798156","10.240097564650316","16.067803642074995",,"14.380916578380782","16.05270140744683","0.10127251111796046","6.374372119901012","20.318765036086596","24.324416425285403","11.450755175539214"
Navkar Corporation Ltd,NAVKARCORP,"Logistics","851.185968555","52.02360876897134","4.40243637355435","20.771690928659588","9.60345822666187","3.2804831640798517","2.4654393195193225","27.33901359986892",,"4.907620355935601","26.56500336203796","14.47888109288602","18.9456005243323","4.394205859215724","3.603410485474349","2.623262927099503"
