Name,Ticker,"Sub-Sector","Market Cap","ROCE","Interest Coverage Ratio","Quick Ratio","Cash Conversion Cycle","Asset Turnover Ratio","Days of Inventory Outstanding","Days Payable Outstanding","Days of Sales Outstanding","Earning Power","Debt to Equity","Inventory Turnover Ratio","Long Term Debt to Equity","Net Income / Liabilities","Current Ratio","Working Capital Turnover Ratio"
Polo Queen Industrial and Fintech Ltd,PQIF,"FMCG - Household Products","1406.7925","2.810933705368681","2.84816753926702","0.8178209086898987","8.9597852597","0.3703949551941587",,,"57.002048131080386","2.5161887141535657","8.921105500352933","0","5.055112124667426","7.368092413362508","0.9139832377591531","-32.41493775933611"
Rico Auto Industries Ltd,RICOAUTO,"Auto Parts","1405.61115","14.878739496777623","2.3611984464582907","0.5155157650578253","33.0333558141","1.3587898404188385",,,"56.0233508791578","7.169732911022743","94.50455850342281","0","31.616139310388334","4.448417197174483","0.8296029741711017","-27.339574868986663"
BF Utilities Ltd,BFUTILITIE,"Renewable Energy","1403.30748114","25.0830282103784","2.4964759875430262","0.7538630337386851","91555.4669020981","0.36111085254721637",,,"0.35752490688113003","21.25473304245086","865.5932876013383","0","802.392425874483","6.304886515083186","1.4391210264850203","4.301896207584829"
Goldiam International Ltd,GOLDIAM,"Precious Metals, Jewellery & Watches","1403.048168125","22.15292432921314","1175.6999999999998","3.8280587597357782","251.9508739666","0.8899039117625809",,,"101.369499720363","18.598433916000946","0.7186721676141224","0","0.18822366294655585","79.51591636843096","5.571921522232081","1.285339949911882"
John Cockerill India Ltd,COCKERILL,,"1401.99324509","8.705475171850185","9.383419689119146","1.145648892968835","121.4287414261","0.8400664920411043","17.776113897904985","188.70359988197106","92.63431672363134","2.1287349836612774","0.11437483753574214","20.533171766131478","0.08318170002599429","1.9578061635200945","1.181792721445131","4.845382790179652"
Ugar Sugar Works Ltd,UGARSUGAR,"Sugar","1400.625","76.0259680037097","4.06907962771458","0.1694497552134561","119.1628457284","1.7506283147553094",,,"14.00828890369877","16.90714561938727","575.131406044678","0","101.93002628120887","9.889719644108299","1.0198371036723506","82.12542759407086"
KCP Ltd,KCP,"Cement","1392.348528","6.954624930943552","3.2108861425190636","1.3797961726462407","218.7704631027","1.020784622852842",,,"18.270064744686046","5.126730287216132","30.92425196961867","0","12.839860976421201","4.307000165098235","1.9548257244177496","4.499877298204629"
Southern Petrochemical Industries Corporation Ltd,SPIC,"Fertilizers & Agro Chemicals","1391.8816965600001","46.057467205503436","11.385709666989973","0.2849301181951514","-23.6265211864","1.6831280907308124",,,"0.4856631323756845","20.814591965198673","43.96472215817386","0","5.6937399123818295","30.13216830165234","0.7695841601242344","-11.563467928708087"
Matrimony.Com Ltd,MATRIMONY,"Online Services","1389.390790425","20.2084899186301","10.463620981387475","2.053537765489506","10.8814463549","0.9735302764570513","0","3481.7758985200844","6.130844527751743","13.294636138879925","26.873517786561262",,"20.948616600790512","22.00329955220362","2.053537765489506","2.4472477064220186"
PIX Transmissions Ltd,PIXTRANS,"Industrial Machinery","1367.152568","19.219371600227326","11.575794621026896","2.2939958592132506","252.6731125352","0.8850873930829303","211.5599828836085","46.92043395086589","73.35419167667067","16.47384262078324","16.37120505275246","1.7252790202805406","10.528960022967059","41.33928571428568","3.57824869078066","2.6216265834404258"
Sanmit Infra Ltd,SANINFRA,,"1359.812545","21.756954612005867","9.906666666666672","2.3966059082338154","87.4379093971","3.1697404748757587","20.005749329244924","16.788041395170563","81.59152672287645","14.842189372752705","26.039042821158688","18.244755244755243","7.525188916876571","28.251366120218602","2.8271527341294784","5.119871566179094"
Permanent Magnets Ltd,PERMAGN,"Metals - Diversified","1358.168643615","47.86344635392476","32.45669291338583","2.0144053601340035","167.3062699254","1.7925417916845263",,,"66.25431744513523","35.54367508838494","5.837995621503284","0","2.140598394551204","88.14814814814815","3.2636515912897823","3.0185259443419685"
Solara Active Pharma Sciences Ltd,SOLARA,"Pharmaceuticals","1348.240180485","2.4049448855724465","0.5024428159005089","0.619735011531387","275.9316526035","0.526888617005413",,,"121.16468670722061","1.5325839195537325","67.92715986327741","0","19.234143977789127",,"1.1571349872547831","6.708266617869065"
Valiant Organics Ltd,VALIANTORG,"Commodity Chemicals","1339.88886536","18.901761422422048","13.71455050973123","1.0099783512081022","92.867058372","1.0331914976201682",,,"81.88280707027069","12.490293392754648","56.00708891971027","0","16.383109878255507","16.448326055312947","1.292756363998308","14.170082512643068"
Alicon Castalloy Ltd,ALICON,"Auto Parts","1339.2967","15.525357196320769","2.98783610755442","1.0703744328663307","80.0033982067","1.4713769444298959",,,"93.49836258142597","9.312116526163527","58.8193377424455","0","25.586211503774464","9.291859456333158","1.3969437104252878","11.364941947489786"
Everest Industries Ltd,EVERESTIND,"Building Products - Prefab Structures","1332.17291386","12.04335217975928","2.360000000000004","0.6321612369357728","119.6552100014","1.6980873973415678",,,"11.95385107479431","7.024074983937423","10.136455836252996","0","8.919417296699242","8.20834786652717","1.3865651000929515","12.686304715386067"
Universal Cables Ltd,UNIVCABLES,"Cables","1331.95567659","13.851110715398649","2.5552817985833065","1.097742170429716","140.5626399764","0.8956941133177524",,,"141.25110906174473","9.024560029585151","53.57780026104619","0","18.18518833169858","8.073939932347006","1.4108001248569348","7.238464337124507"
Suven Life Sciences Ltd,SUVEN,"Pharmaceuticals","1329.159305115","-31.1636402138811","-218.01851851851853","22.60467205750225","368.3423762096","0.11264941441622732",,,"13.757591997141839",,"0.42896728125333056","0","0.15453479697324954",,"22.60467205750225","0.18739329829612023"
Avantel Ltd,AVANTEL,"Communication & Networking","1324.03523408","37.41104405008558","8.545267489711934","1.642225689027561","240.331073354","1.1987774682760755","143.7559363367989","8.807598511102555","89.5243012973601","27.78483976717736","28.228507629326387","2.5390255825321817","2.270189802754001","63.919980947844756","2.8018720748829957","2.616176967240798"
Everest Kanto Cylinder Ltd,EKC,"Gas Distribution","1321.24545555","11.152087328514543","9.5179856115108","1.2082456639181116","293.3288850014","1.0873064752479453",,,"55.562014141177386","8.136781573849143","12.59579180509413","0","0.0830564784053161","19.14219629927598","2.424907591697469","3.2547583628943064"
Krishana Phoschem Ltd,KRISHANA,"Fertilizers & Agro Chemicals","1319.074794","16.490128260556272","6.711143695014661","1.5179084466577284","205.2163546581","1.240138592750533",,,"44.86997635933807","13.879370470327801","31.47846543612016","0","22.846543612015925","24.60222569667984","2.5786247845240373","4.954140999315537"
Bharat Wire Ropes Ltd,BHARATWIRE,"Iron & Steel","1309.7276299799998","16.747025320024804","5.350900900900898","2.283050375730587","157.693518233","0.7585098104786585","89.06452521837137","14.590089397781707","27.099732080782733","15.206482500832063","32.43595465500312","4.098152424942263","25.468178166562527","28.145500610776768","3.81477873643195","3.830161719815548"
Sterling Tools Ltd,STERTOOLS,"Industrial Machinery","1308.39934352","16.65435745937961","8.16289592760181","1.0612139917695476","123.393475504","1.4599613588190052",,,"20.859286668722376","13.121908641256908","30.926415200404747","0","12.02147394457249","24.657463685999776","2.0567558299039783","6.373403209957417"
Himatsingka Seide Ltd,HIMATSEIDE,"Textiles","1308.0033706","5.160490956878256","0.7075768767251114","0.5597579209005112","162.7747663196","0.5136589589335563",,,"48.46118986035833","3.2345085327689325","198.79363956154614","0","115.02541317674915",,"1.0984124867865952","-88.08832000000001"
Shaily Engineering Plastics Ltd,SHAILY,"Industrial Machinery","1307.91204765","12.937364124861581","3.5279642058165606","0.9957280734138495","84.171527047","1.0689540655806475",,,"51.09415111925045","9.314963304242545","47.80784217553612","0","28.014387313005802","11.331399097356575","1.583408048098729","8.437193902186662"
AVT Natural Products Ltd,AVTNPL,"Agro Products","1307.35814","28.79494705944019","20.53644859813084","2.6437072299910738","351.0892121469","1.3369701960246116",,,"63.86610152093207","24.481928784705197","6.831186440677966","0","1.9823728813559323","96.7012370361114","5.371020529604284","2.211749124964525"
Jay Bharat Maruti Ltd,JAYBARMARU,"Auto Parts","1299.866","12.044828544714845","2.588379038827046","0.1975020536181017","7.7663445209","1.8328678839957038",,,"11.808091463154753","7.1833320774621425","80.13789613511291","0","43.445716574946765","4.445200098495609","0.5912739899932791","-10.717613740179061"
Deep Industries Ltd,DEEPINDS,"Oil & Gas - Equipment & Services","1299.52","13.17411531549688","29.996175908221794","3.9847701149425285","197.3707234647","0.3265264187464811",,,"120.8596798147356","12.446644769203916","2.8123783573374856","0","1.0014508652110832","96.33246194064262","4.555747126436782","1.8639360030027916"
Sree Rayalaseema Hi-Strength Hypo Ltd,SRHHYPOLTD,"Commodity Chemicals","1295.77233729","33.02105317341844","94.80295566502463","1.6486117210754891","64.9493800089","2.577837300068876",,,"24.779335363934855","24.43064970675603","4.972734127053708","0","1.443074818958111","70.9423722577381","2.3511930903235254","7.125547352611426"
DCW Ltd,DCW,"Commodity Chemicals","1289.82742429","28.883376121383442","3.1759574974228837","0.5432548055517915","23.5889078069","1.4270122349815137",,,"14.32860470550707","21.04378254267655","69.3185502980719","0","55.35157516649622","17.42975169095283","1.021564490214677","-45.33361358668236"
EKI Energy Services Ltd,EKI,,"1289.32206612","125.74971375672975","748.1014492753623","2.206604460326914",,"5.992016499234914",,,"14.858797992583217","91.91417378917377","0.2073271866920338","0","0","252.73051048674287","3.503275759380583","9.060737909006313"
RACL Geartech Ltd,RACLGEAR,"Auto Parts","1286.406604","32.94176798610475","3.4883833494675693","0.796541046748735","231.4733608083","1.1804174231591122",,,"65.63422170196549","20.521654944616866","124.38931588159197","0","54.318545011795145","17.026117026117017","1.2251340533192356","13.70160387914957"
GTPL Hathway Ltd,GTPL,"Cable & D2H","1280.9540028200001","15.001631703582206","18.07258064516127","0.5409969961249105","-61.315443756","1.1765519124380526",,,"46.7999222770253","7.805030953687007","10.998578535891971","0","3.084577114427861","9.727842373952079","0.5535751558657241","-5.11463210151003"
5Paisa Capital Ltd,5PAISA,"Diversified Financials","1274.7743173200001","15.536005561943467",,"1.0678114369026406","58.5971130394","0.27418742375154515",,,"0.016132834369567136","3.611903740589467","74.59757206267714",,"0","3.5299168144890194","1.0678114369026406","10.217371669426472"
Ajmera Realty & Infra India Ltd,AJMERA,"Real Estate","1273.0224","7.5415193491269115","3.6520540391508125","1.6472563535068308","1512.6182177331","0.22507131966277355",,,"183.72597190386492","6.562396270442463","106.941431670282","0","100.49299940840069","5.923238147310515","5.460467068610242","0.3956504756731033"
RPSG Ventures Ltd,RPSGVENT,"Packaged Foods & Meats","1272.974627215","7.382334296829255","1.217914559657804","0.5685965248381433","-297.7090268434","0.5754428957742195","68.04453299776286","380.93302572706943","53.002100700097124","5.2038529390354045","85.21315018982462","5.364134103352584","38.06201685832171",,"0.5866887811739758","-5.707251458805509"
Pearl Global Industries Ltd,PGIL,"Apparel & Accessories","1271.131503475","26.779763078935616","3.1417783191230204","0.7921746041450146","69.9797815579","1.819414930199786","112.49856907568129","88.74088880841967","32.4367104231854","14.48254952162781","75.08650053179315","3.2444857121200634","25.05890114032608","14.37391044718618","1.4210185241792508","9.53079230633492"
Ram Ratna Wires Ltd,RAMRAT,"Electrical Components & Equipments","1270.94","23.472459719178268","2.9488653555219386","1.2011591885680022","46.4798806159","3.902438307873091",,,"41.0930336723402","13.622767045931072","95.64461784004256","0","40.06029437843589","10.358271622026916","1.6203990539955362","17.314216820359093"
Onward Technologies Ltd,ONWARDTEC,"Outsourced services","1261.9351357","10.638872387535784","11.867469879518076","3.007431575131412","-116.508409913","1.9116821929542778","0","2128.3217592592587","72.07917908274148","8.196721311475413","9.62213147754069",,"4.440098924483809","17.285993681360033","3.007431575131412","4.237645383337289"
Madras Fertilizers Ltd,MADRASFERT,"Fertilizers & Agro Chemicals","1259.0066595","-76.1604063752447","4.1802020718762005","0.4872054562703521","72.6981489531","2.2316711099362685",,,"66.27712052926562","17.10450573028416",,"0",,"7.670023051868778","0.6084587574677573","-3.497918266704394"
Pokarna Ltd,POKARNA,"Cement","1258.29734","16.214106820432182","2.8835715765485808","0.6849131323454267","190.4877449352","0.6799564059762442",,,"46.05204782773359","11.880638800925256","116.19552946489047","0","87.54346353578684","9.031523186078747","1.2706630045988758","17.199488193555897"
63 Moons Technologies Ltd,63MOONS,"IT Services & Consulting","1251.262672235","0.653006808356416","32.03174603174602","7.013488723427216","286.3869669377","0.11973940280803608",,,"36.611743037061004","0.5991099446906922","0.009099033227719556",,"0.004224551141441223",,"7.013488723427216","0.2527507093023987"
HPL Electric & Power Ltd,HPL,"Electrical Components & Equipments","1245.17891139","14.415957107597107","1.6193950650039808","0.7946831506693468","279.3501388133","0.7842246784466308",,,"146.79357229196455","7.453108972793439","73.47654258031616","0","5.140234574196844","3.5362767154105814","1.4352459327240323","3.8137089484784576"
Kitex Garments Ltd,KITEX,"Apparel & Accessories","1244.5475","10.074972622356997","18.729306487695737","3.225665621349075","292.2170194387","0.6749389405126188",,,"149.327842941519","8.42592592592592","8.997106445853598","0","0","31.71672637090104","4.17585931254996","1.2395722697134373"
Xchanging Solutions Ltd,XCHANGING,"IT Services & Consulting","1243.26547056","9.647393426198247","597","8.873275703512967","-72.4918421141","0.28520806692652567",,,"23.768771607605874","8.868224424011052","0.2803814491808623",,"0.21843671040834622","75.15902243053232","8.873275703512967","0.47137309822394813"
Spectrum Electrical Industries Ltd,SPECTRUM,"Electrical Components & Equipments","1237.6345032","14.898086198848631","2.577388963660839","0.5932108447232805",,"1.2701433453812299",,,"42.18930272174687","8.792470156106535","94.3518407482912","0","44.28588559779351","6.286734617959998","1.3289267308984989","8.238915470494414"
PTC India Financial Services Ltd,PFS,"Specialized Finance","1236.395419875","2.4759037043193266",,"8.116426337071793","-0.3060768956","0.07573782330248381",,,"1.1173282481055853","2.44180266972667","314.56709086652506",,"314.56709086652506","2.4241429804507715","8.116426337071793","1.0600313854828842"
Goodluck India Ltd,GOODLUCK,"Iron & Steel","1234.29928125","30.036706700582847","2.8475274725274775","0.6714850545627075","104.5007824311","2.62586822170331",,,"30.622610794350134","14.8846374776615","126.7234718406593","0","25.199605082417566","11.148923201950467","1.3484896409931992","14.524067190514288"
Uttam Sugar Mills Ltd,UTTAMSUGAR,"Sugar","1233.768182","32.11963589076721","4.148091603053433","0.09800716524854451","138.8679388074","1.2343952885129144",,,"9.651578097191056","13.84529147982062","138.33221686799055","0","18.804157572876374","11.165605383191066","0.9932154052843707","-60.60911622453444"
Insecticides (India) Ltd,INSECTICID,"Fertilizers & Agro Chemicals","1233.489856975","10.949899258225356","7.2327137546468325","0.7336103507355403","159.6341173099","1.2776216714207254",,,"55.01866520229418","6.967483168600479","6.203930497579375","0","0.5059739423419695","12.003646100381676","1.9747139565568446","3.6182314454300966"
Apollo Micro Systems Ltd,APOLLO,"Electronic Equipments","1232.93218985","15.109705012156901","2.279275298276625","0.724519081600993","521.2434589138","0.5276002015968594",,,"187.12443438914025","8.608000534036483","36.174733618723245","0","0.20935537293378548","6.71251522315353","1.8731383803909405","1.339093357271095"
Nalwa Sons Investments Ltd,NSIL,"Asset Management","1232.21686533","1.3206767592117574",,"19.716867469878547","1750.7302008435","0.017592279785341787",,,"0","1.3204439427262482","0",,"0","6.28721189950972","37.92168674698608","2.2677419354838713"
Ksolves India Ltd,KSOLVES,"IT Services & Consulting","1227.74808","139.66315789473686","144.2173913043478","3.096618357487923","56.987994116","2.7324333679473867","0","3796","56.38681276919179","97.27272727272728","0",,"0","211.10162254483353","3.096618357487923","4.204527296937417"
GMR Power and Urban Infra Ltd,GMRP&UI,"Power Generation","1216.2429739200002","45.56246636494367","1.912408813182744","0.46600731214880337","-102.348127915","0.533530673001071",,,"34.052566071510306","18.349293380630787",,"0",,"7.254079534282684","0.4763735263569296","-1.7873346043114793"
Andrew Yule & Co Ltd,ANDREWYU,"Tea & Coffee","1215.0431803299998","4.356813118669764","1.8988988988989006","0.8663439691790971","26.0922531436","0.6372880823563594",,,"64.26335050149092","2.9739602113283294","17.89504638169327","0","1.828534766220225","4.795299469294925","1.1115775955744345","19.52791145332049"
KMC Speciality Hospitals India Ltd,KMCSHIL,"Hospitals & Diagnostic Centres","1212.04772","33.69336384439358","45.44444444444443","2.082564102564102","-46.850170984","1.3596029606811277",,,"6.9949336018629245","28.590291262135914","33.156682027649765","0","24.36635944700461","63.64719904648389","2.178461538461538","8.696770662287905"
Ritesh Properties and Industries Ltd,RPIL,,"1211.4496186","1.6484184914841826","5.31372549019607","4.346857597454256","826.2358087574","0.5101527101862728",,,"178.10559210526318","1.4297773557032796","7.272494067850959","0","4.7457192329891615",,"6.865950676213205","0.863194957124198"
Pitti Engineering Ltd,PITTIENG,"Industrial Machinery","1211.011781595","26.848878063500965","2.7896976483762606","0.6403588900391775","86.2672061686","1.3487917576517992",,,"61.38235688729875","13.021660951743751","138.33826429980277","0","57.445759368836285","8.74613463368221","1.1930860889511399","16.13159223721232"
Kokuyo Camlin Ltd,KOKUYOCMLN,"Stationery","1210.16541939","14.61532782043713","8.896629213483168","0.6712960261422652","96.8172105187","1.8702417772856923","101.45694304337705","43.13256576394816","31.22619108903245","8.951950254381028","21.254474826719473","3.597585232229473","0","13.602716090610617","1.602205753632491","8.486920430342419"
Mangalore Chemicals and Fertilisers Ltd,MANGCHEFER,"Fertilizers & Agro Chemicals","1207.6693785","28.4826199134551","2.6863383789998077","0.7957035123728695","73.2920189493","1.55738014305011",,,"58.32672506991778","10.312994225605943","199.50371118626205","0","34.9642057183012","6.614010010659039","1.0434895412928669","68.73504913430062"
Mahanagar Telephone Nigam Ltd,MTNL,"Telecom Services","1203.3","43.26172251385578","-0.2383769824752164","0.42530973853588017","-676.7252817901","0.12039039064703319",,,"169.911072103874",,,"0",,,"0.42774307116049953","-0.255292823869089"
Indo Rama Synthetics (India) Ltd,INDORAMA,"Textiles","1195.89823158","2.9119887730552914","0.5850956696878061","0.43007461258848273","-0.490596412","1.799159445856898","59.06995693405373","107.67961417930597","14.531284606866004","1.2849481192060115","155.43778158069358","6.179114036048638","101.704327174938",,"0.8547000653107536","-19.236641221374022"
Ngl Fine Chem Ltd,NGLFINE,"Pharmaceuticals","1195.63298472","13.516967201476653","23.800000000000022","1.78964204112719","120.3206403557","1.171143641731877",,,"65.33990338845598","10.312703112587572","14.762326542663123","0","1.6878260013778172","27.794357026587125","2.642802741812643","2.975658377924667"
Indian Hume Pipe Company Ltd,INDIANHUME,"Water Management","1194.2957259","19.650775688514035","1.9399844115354652","1.2855795755221526","136.2506308878","0.7532201186707909","678.3722891566265","4738.3156626506025","168.7439999488677","6.847286348985109","91.09618592878098","0.5380526384026968","2.079618017603402","3.748426656974208","1.3386674548218205","3.512887871031481"
Genesys International Corporation Ltd,GENESYS,"IT Services & Consulting","1182.44602388","11.244359526810028","10.359550561797748","1.7268868550205596","9.025338001","0.5999648264505092",,,"79.22307200341095","8.606633891343577","11.235002331792936",,"1.7509645143511259","22.31317974505905","1.7268868550205596","4.020786456659167"
Infobeans Technologies Ltd,INFOBEAN,"Software Services","1182.34726645","15.495444191343969","6.967989756722152","3.40682944740224","-947.145771868","0.9911777131638462","0","1007.3284313725492","60.304069300972834","13.41484457810536","13.430802091772852",,"9.479266406422628","26.809811377022292","3.40682944740224","3.995992385532512"
Pennar Industries Ltd,PENIND,"Iron & Steel","1176.056403165","20.757628825357948","2.079267624164021","0.593568466420616","85.5184021417","1.4518440286000458",,,"53.10858762657741","8.857886157597061","87.73857878363873","0","19.457161099262347","5.368353619474721","1.1173221225527339","18.821430867133774"
TV Today Network Ltd,TVTODAY,"TV Channels & Broadcasters","1174.87502935","10.41675438522622","37.035928143712546","5.029036004645762","-231.4333468151","0.7037393309208617",,,"77.4743979171187","8.764533750894515","2.746635803002297",,"2.2879994472179512","34.79632477621353","5.029036004645762","1.2176531973633804"
Raghav Productivity Enhancers Ltd,RPEL,"Commodity Chemicals","1172.3614265","23.321359491572252","198.58823529411757","3.2785359801488827","139.310733028","0.939760679098626","125.02224199288256","90.35698398576511","96.46031342958717","20.9845847836897","7.498874042936498","2.91948051948052","6.5605764900165155","91.17859725234982","4.414392059553349","2.6935704514363885"
Excel Industries Ltd,EXCELINDUS,"Fertilizers & Agro Chemicals","1169.76574406","8.405298281406964","49.741935483871","1.5471921766187584","66.4440071152","0.8489337131418895",,,"61.543353466100776","7.260570675204827","0.6447122286509765","0","0.15487014399443164","23.699267735910624","2.3632636933866746","4.925097145919873"
S. P. Apparels Ltd,SPAL,"Apparel & Accessories","1166.931363","17.36108315553589","6.948442534908704","0.7430232925634461","204.2641345224","1.1155030904853585",,,"38.52941710797627","12.186805320070842","36.64533299537418","0","10.67581268614156","19.175185873605965","1.792389621061281","5.184562494113215"
BCL Industries Ltd,BCLIND,"FMCG - Foods","1163.7657607","21.106212424849698","5.311144730206757","0.7299911028586902","60.0972925461","2.6267694322704145",,,"23.642481808617895","13.903446819183904","67.50917671735711","0","26.476140534871533","17.62250405466485","1.4867896793160806","11.929145695797112"
Cressanda Solutions Ltd,CRESSAN,"IT Services & Consulting","1160.262783852","19.78557504873294",,"339.66666666666674","181.4365360234","2.8284839203675345",,,"0","19.75669099756691","0",,"0","12179.999999999514","339.66666666666674","9.036203522504891"
Pnb Gilts Ltd,PNBGILTS,"Investment Banking & Brokerage","1158.36521229","-0.5330668103718372",,"1.5386412720865907","-0.3918673498","0.0856897394396131",,,"0",,"1018.089272827907",,"1018.089272827907",,"1.5386412720865907","3.9098188480186984"
India Power Corporation Ltd,DPSCLTD,"Power Generation","1153.94115","3.0939116070348174","1.5508966244725715","1.0284916763063925","55.7615985339","0.29899844137250775",,,"38.28735280198214","2.5586363221071187","23.978894597221508","0","15.836360048817207","1.7040811938244433","1.0474274505859278","16.37797788669784"
Rane (Madras) Ltd,RML,"Auto Parts","1147.83989219","17.813533087462517","2.681818181818185","0.6174101573382105","38.3032087303","1.8398551258535982","57.893813427542554","83.38859941073767","59.59887029465076","6.9107137561901455","276.45768673701633","6.3046460129426185","104.36581833229876","2.711172523413451","0.9252916025726432","-33.10956036287507"
Shree Digvijay Cement Co Ltd,SHREDIGCEM,"Cement","1147.34306981","21.194481634553803","54.34328358208952","1.1397082398204552","64.4730764688","1.5767838148550062","115.60768385527037","65.06841430552285","8.709899424895745","15.548533116966299","0.009230485215839513","3.157229587411721","0","40.52187260168838","2.0650048092337285","6.022241372235216"
Roto Pumps Ltd,ROTO,"Industrial Machinery","1143.237004","31.78098207326578","14.141618497109823","1.6341994970662193","206.4137450601","1.2510464800217451",,,"54.94112023638813","22.906230981695607","25.14632881381048","0","14.03274801807809","41.98880976602237","2.282816429170159","3.3549092499453326"
Manali Petrochemicals Ltd,MANALIPETC,"Specialty Chemicals","1138.63489598","7.162950567590803","8.5889370932755","4.4447635043614895","63.3562647494","1.1045224795047224",,,"49.99574741733394","6.138188695625224","1.8118473661736736","0","0","19.512476894639622","4.920138700763938","2.1832625295518984"
Uniphos Enterprises Ltd,UNIENTER,"Fertilizers & Agro Chemicals","1137.77008964","1.2005562001472294",,"99.46666666666526","1909.3868956171","0.014674355115441993",,,"0","1.2003380210021293","0",,"0","32.41077329808316","99.46666666666526","0.7462111697228502"
Shivalik Rasayan Ltd,SHIVALIK,"Fertilizers & Agro Chemicals","1136.60514905","9.600362579647554","8.297235023041477","1.7828738069989396","154.5975088041","0.5618120087874907",,,"105.9692191878215","7.375320020481313","10.538005923000988","0","2.297905012613798","17.188638018936636","2.1199186991869916","2.868402111324377"
Asian Star Co Ltd,ASTAR,"Precious Metals, Jewellery & Watches","1129.439808","8.811849004338802","6.269482151835098","1.5634879311530485","123.8253381892","1.9940908157709165",,,"75.74865933141149","5.125254310433411","52.62600883203898","0","3.798538145271812","7.380877952931732","2.118202984546767","4.161333736931568"
Sat Industries Ltd,SATINDLTD,"Business Support Services","1126.892025","19.409058740268932","8.764314247669775","1.715684328901237","182.38095752","1.1131615278416935","73.86616939780548","52.65342856320019","70.87917028401338","13.424707825980542","34.11160249739854","4.941369005265406","9.19289802289282","23.428352574273674","2.2788913144142353","3.060058825389798"
Oriental Aromatics Ltd,OAL,"Specialty Chemicals","1121.00061656","5.963228475115178","3.10897927858787","1.4453786041498247","215.8860107562","1.0619425050314308",,,"81.84317969115584","4.683886781981309","23.024685238425697","0","7.435312778824229","7.602249094970327","2.991754244139046","2.482466202970944"
Satia Industries Ltd,SATIA,"Paper Products","1117.5","22.496065502947005","6.216600341102898","0.6829885231048022","57.7051538575","1.6955921572831927",,,"18.96930656549689","17.6791560567479","74.15779816513762","0","49.82385321100918","27.769669821544664","1.2367109634551494","34.4553376906318"
Geojit Financial Services Ltd,GEOJITFSL,"Investment Banking & Brokerage","1116.57205286","14.256433614210886",,"1.863675564681725","49.817862645","0.327120458639501",,,"91.90844000625516","9.001808838332236","14.327808009629612",,"4.607919352007423","18.554653937947496","1.863675564681725","1.0314292956058895"
Veranda Learning Solutions Pvt Ltd,VERANDA,"Education Services","1115.0698436100001","-32.61924342105264","-7.701941747572816","0.8947368421052633","-3321.7930571094","1.0211983449966797",,,"3.441501600640256",,"264.0555988568459","0","156.72902052481163",,"0.8994152046783628","-19.764705882352963"
Mishtann Foods Ltd,MISHTANN,"FMCG - Foods","1112","68.82046104660937","16.392785571142266","2.387350835322196","110.4437846113","4.499533049704264",,,"50.5611672278339","50.88330430455331","40.17398181099249","0","17.50691973111902","83.75838926174477","3.3491646778042963","7.794715081790401"
Dhampur Bio Organics Ltd,DBOL,"Sugar","1110.33244275","14.411981945014379","4.299951028403531","0.3557674396945142","153.4020579186","1.1908855246022656","214.28954138317383","40.23354906955928","19.632336587174102","8.453111010560983","81.95665146197648","1.7033029127041666","17.54574049538296","10.204550255802651","1.3095720406072457","9.134655178900639"
Gujarat Themis Biosyn Ltd,GUJTHEM,"Pharmaceuticals","1109.4843282299998","73.70918754745634","388.29999999999995","3.893877551020408","128.0796610896","1.4707975518337526",,,"46.89661290322581","63.39074361276631","1.132404181184669","0","0.4065040650406503","302.03230849400757","4.570845481049562","2.8510990526993467"
Shriram Properties Ltd,SHRIRAMPPS,"Real Estate","1109.368474425","14.901973921126913","1.6725256133095214","0.43192081949929956","1743.2026234085","0.23271576272297076",,,"53.62192867548939","4.76270773612126","48.01584494588668","0","4.9984084317747755","2.532291806613823","1.3221585812969108","1.2691677219369333"
G M Breweries Ltd,GMBREW,"Alcoholic Beverages","1102.04415371","19.240661717425585","3291.499999999995","0.8381434797973848","5.1036742021","0.8544113554133035","51.37258924907673","8.776774723020107","1.0165640574611554","17.117152255028124","0","7.104956268221574","0","114.26773455377553","1.270467664035811","17.412932501418034"
Elpro International Ltd,ELPROINTL,"Real Estate","1098.73319979","5.520239575269953","15.347826086956525","8.636966636966639","-425.2513365409","0.16674915292953135",,,"29.059523809523807","5.116164470919026","4.577444780868732","0","0.37502739648188566","32.38532729852058","8.645579645579646","0.41704639743188643"
Shalimar Paints Ltd,SHALPAINTS,"Specialty Chemicals","1098.41944446","-4.346519564704119","-1.2735849056603787","1.355543472888142","73.2094418589","0.8394548551959115",,,"58.58399626593068",,"39.02989890298989","0","22.99956979995698",,"1.8366862735406062","8.35965730765968"
Knowledge Marine & Engineering Works Ltd,KMEW,,"1097.3816","93.70988446726571","28.197424892703864","1.4484514212982609","8.2231218959","2.804173576561636",,,"3.9034547336257455","70.13236549957301","53.02269532034544","0","34.50492066680056","107.17703349282297","1.4565125159100554","17.940760389036246"
Sportking India Ltd,SPORTKING,"Textiles","1095.106496","22.782083025177688","9.22125813449025","0.8629480019955903","135.180439651","1.714043783879923",,,"51.245403893437995","13.674614305750369","70.04834065175186","0","18.46326240765111","16.772783306009924","1.7028501536926468","7.671448595704918"
Rajnish Wellness Ltd,RAJNISH,"FMCG - Personal Products","1095.0763905","2.153648344583734","22.333333333333325","8.100502512562814","717.7390913106","0.7934501580005745",,,"218.04851556842868","1.909375890567112","0","0","0","3.623747108712409","8.62814070351759","0.9290279179280188"
