Name,Ticker,"Sub-Sector","Market Cap","1Y Return vs Nifty","6M Return","1M Average Volume","1D Change in Volume","1W Return vs Nifty","1W Return","1D Return","Close Price","Face value","Daily Volume","6M Return vs Nifty","5Y CAGR","1Y Return","% Away From 52W Low","% Away From 52W High","1M Return vs Nifty","1M Return"
Genus Power Infrastructures Ltd,GENUSPOWER,"Electronic Equipments","4266.48352464","105.34038208328309","97.4090407938258","4796616.2727272725","111.55802686029651","9.800623582816975","11.004339739615622","8.121980676328514","179.05","1","4633747","88.45467304046491","34.71816456563719","128.08917197452232","146.96551724137933","1.0890812622172508","61.62950907048781","65.9406858202039"
Gravita India Ltd,GRAVITA,"Metals - Lead","4248.2090250599995","114.45695173555507","39.82400722021662","193512.31818181818","-66.51859181704687","0.04618172736115933","1.2498978841598058","-1.305940436375208","619.7","2","188803","30.86963946685573","32.60340282285228","137.2057416267943","143.73647984267456","4.219783766338536","-1.3025331326948004","3.0086436170212805"
Surya Roshni Ltd,SURYAROSNI,"Iron & Steel","4238.055045","91.0020518596025","38.963313194991684","456206.04545454547","-60.974700840544905","-0.5568774225732792","0.6468387342253673","0.7682539682539625","793.55","10","75400","30.008945441630793","19.635340587506867","113.75084175084173","145.22558714462295","17.8123621699956","-9.700148433769737","-5.388971684053657"
Prudent Corporate Advisory Services Ltd,PRUDENT,"Asset Management","4225.9657608","86.53897693963107","-2.168385704005759","28586.772727272728","122.62673626470848","0.5070070352213014","1.710723192019948","-0.09308250048991235","1019.65","5","50327","-11.122753457366649",,"109.2877668308703","118.52764680668666","8.664737900259901","7.756746534341726","12.067923284057807"
Kirloskar Pneumatic Company Ltd,KIRLPNU,"Industrial Machinery","4218.7315725","27.52014780486118","25.72660791299457","45986.90909090909","-30.06204173716864","-1.5899886274567987","-0.38627247065815223","-1.0697159719660643","670.5","2","28520","16.772240159633682","-6.564679660179873","50.2689376961004","53.78440366972477","4.377330350484709","-3.5219997485886854","0.7891770011273957"
Man Infraconstruction Ltd,MANINFRA,"Construction & Engineering","4196.985828525","14.743527256886164","48.53917662682603","1245356.7727272727","19.4372278473534","0.7097234787366558","1.9134396355353023","-1.0614772224679372","111.85","2","747984","39.584808873465136","31.727780993218445","37.49231714812539","68.95770392749243","6.526598122485483","-2.8138990727650905","1.4972776769509903"
Privi Speciality Chemicals Ltd,PRIVISCL,"Specialty Chemicals","4194.94399734","-24.355124732868184","-2.440665799273188","16684.18181818182","-42.23914699162224","-2.9212302810924315","-1.7175141242937852","1.243132507682271","1087.25","10","7584","-11.395033552634079","23.54167706718031","-1.6063348416289593","24.820618793410265","60.49666590020695","-6.223757380326397","-1.9125806306103157"
Rajratan Global Wire Ltd,RAJRATAN,"Iron & Steel","4191.65376","-13.856260402379457","0.3563232274429334","49030","-50.330764893816955","-0.0901710673499454","1.1135450894487011","0.6359011627906976","830.85","2","26429","-8.598044525917956",,"8.892529488859767","19.203730272596854","69.69368718781972","-5.3474461797678865","-1.0362694300518054"
Ami Organics Ltd,AMIORG,"Pharmaceuticals","4188.4402769","-10.071586826105133","28.387448840381985","132947.9090909091","-47.755299004977736","-9.103500850476477","-7.89978469367783","2.3357981731187394","1176.35","10","99604","19.433081087021094",,"12.67720306513409","38.826931020239556","15.441832787860754","-13.82619540284481","-9.51501865312873"
Anand Rathi Wealth Ltd,ANANDRATHI,"Asset Management","4178.621438045","37.81784341386508","34.946619217081846","155953.04545454544","-73.55124461693653","13.0256627456003","14.229378902398947","4.035516536140064","1042.8","5","517312","25.992251463720955",,"60.566633305104304","66.28926805932068","4.780398925968554","15.771734351159088","20.08291110087517"
MAS Financial Services Ltd,MASFIN,"Diversified Financials","4163.334505094999","34.19636643884792","-9.33854444247054","35716.13636363636","-64.26647326978865","-0.04077179311423351","1.162944363684413","0.5054815203833812","765.5","10","10347","-18.29291219583143","5.7891306401888665","56.94515633008714","59.31321540062435","22.527759634225998","-4.5977470245630325","-0.2865702748469513"
Meghmani Finechem Ltd,MFL,"Specialty Chemicals","4134.03297021","-51.26014991385326","-15.81925605392361","129363.04545454546","-64.23340924906687","-3.812746675716527","-2.6090305189178804","1.6734509271822682","1011.6","10","45229","-24.7736238072845",,"-28.51136002261404","24.122699386503065","71.6093317516805","-6.249912693880475","-1.9387359441643939"
Indo Count Industries Ltd,ICIL,"Textiles","4125.4719022","48.22766707518298","66.10423697037871","654477.3636363636","112.1440992402615","6.268384765083937","7.472100921882584","6.337013922227551","221.5","2","2281334","57.149869217017816","23.887186722604238","70.9764569664222","118.76543209876544","1.5349887133182971","3.2653166937030518","7.576493443419133"
Voltamp Transformers Ltd,VOLTAMP,"Heavy Electrical Equipments","4078.5651712","3.958009306110174","59.87438665358196","17215.545454545456","-54.102483495756054","-0.9316659321417824","0.2720502246568642","1.0281915487367823","4072.8","10","17520","50.920018900221066","35.021990031778174","26.706799197349397","71.05417891642168","6.484482419956783","-6.742722158527139","-2.431545408811058"
Jaiprakash Power Ventures Ltd,JPPOWER,"Renewable Energy","4077.808002065","-26.71704385949319","-16.551724137931036","32574010.363636363","-48.027476119606135","-4.40371615679865","-3.200000000000003","1.680672268907557","6.05","10","11646289","-25.506091891291923","16.247093446079997","-3.9682539682539684","17.475728155339798","56.19834710743801","-9.035586198534975","-4.7244094488188955"
Shrem Invit,SHREMINVIT,"Roads","4060.888","-9.877502762526351","9.615384615384615","600000","0","-1.2037161567986465","0","0","114","100","600000","0.6610168620237253",,"12.871287128712872","9.625925569766336","0","-4.311176749716081","0"
Polyplex Corp Ltd,POLYPLEX,"Commodity Chemicals","4057.63267581","-65.79484048949963","-16.911433172302736","113880.59090909091","-22.097633905356215","-4.131059348279992","-2.927343191481346","-0.20115276004796018","1289.95","10","71907","-25.865800925663628","24.25302531823672","-43.04605059826041","17.161671207992747","95.7440210860886","-3.9884204890223423","0.32275626069373864"
Rallis India Ltd,RALLIS,"Fertilizers & Agro Chemicals","4055.64870095","-16.063623392752845","-17.931302154084996","727578.5454545454","-25.450043465461064","-0.6568783061091662","0.5468378506894803","1.390553824023005","211.45","1","752095","-26.885669907445887","1.874430736998045","6.685166498486378","13.347627981774313","28.115393710096946","3.9027434140505424","8.213920163766623"
Harsha Engineers International Ltd,HARSHA,"Industrial Machinery","4055.1044367","-22.748789891239223","8.711747285291217","276585.63636363635","46.33739402551371","-4.982658926567106","-3.7789427697684603","-1.1001347103726937","440.5","10","183311","-0.2426204680696724",,,"42.55663430420713","19.78433598183882","-8.39392035341777","-4.0827436037016875"
Sula Vineyards Ltd,SULA,"Alcoholic Beverages","4054.35852745","-22.748789891239223","47.40319606637984","714687.9090909091","-40.103416536874875","6.5828006971339335","7.7865168539325795","-0.17689906347555104","479.65","2","306501","38.44882831301895",,,"57.08203700671359","3.8778275826123254","-0.07342818946398921","4.237748560252092"
Somany Home Innovation Ltd,HINDWAREAP,"Home Furnishing","4025.101791625","61.63856188741687","20.659553831231808","142581.81818181818","-73.1645510609108","1.1176144957328709","2.3213306525315174","0.5478221823080296","559.8","2","80589","11.705186077870918",,"84.3873517786561","85.88743151253529","4.680242943908541","5.550465876130243","9.861642625846324"
TeamLease Services Ltd,TEAMLEASE,"Employment Services","4011.77748224","-53.56883933288955","-2.5535832215973797","30586.272727272728","81.30971152954271","1.2690310126950188","2.4727471694936654","1.7149899732620397","2434.65","10","19547","-11.50795097495827","-3.5726289496182506","-30.82004944165033","21.292813550878066","56.57486702400756","-1.0079690104085492","3.3032077393075316"
Heidelbergcement India Ltd,HEIDELBERG,"Cement","4009.9190876199996","-21.688921658641117","-5.5168719871451435","358880.4090909091","92.09410201116663","-1.316966439924348","-0.11325028312570139","-0.3108222661768765","176.4","10","294851","-14.471239740506032","4.5743317558345264","1.0598682325981061","15.482815057283151","32.057823129251695","-4.5656296759247255","-0.25445292620864496"
Infibeam Avenues Ltd,INFIBEAM,"IT Services & Consulting","3984.8769623","-7.335256056652767","-9.970674486803526","15003348.909090908","49.71690354251864","-4.3582902892907605","-3.1545741324921135","2.675585284280939","15.35","1","10503584","-18.925042240164416","-17.140336380223076","15.413533834586456","19.455252918287936","32.573289902280145","-3.6554390447980505","0.6557377049180304"
Neogen Chemicals Ltd,NEOGEN,"Specialty Chemicals","3975.4516669800005","-0.4743827461822505","28.026119553387872","41458.40909090909","38.98899947616553","-3.0638076164451755","-1.8600914596465292","-0.37326307204918574","1588.1","10","26533","19.07175180002698",,"22.274407145056973","39.30701754385964","8.93205717524086","-5.698987610034633","-1.3878108603185528"
Shivalik Bimetal Controls Ltd,SBCL,"Iron & Steel","3950.496036","115.43117960545624","78.86230593026217","148650.5909090909","22.738453129270294","1.54502278610653","2.7487389429051765","2.4715660542432265","702.75","2","121257","69.90793817690128",,"138.17996949669546","160.37421267135977","1.2593383137673442","3.8374843767843885","8.14866112650047"
Share India Securities Ltd,SHAREINDIA,"Investment Banking & Brokerage","3934.1148973199997","-18.071606429820985","2.0287823318546763","68589.77272727272","-7.82515665596821","-2.957109821957003","-1.7533936651583564","0.9715994020926794","1215.9","10","48248","-6.925585421506213",,"4.677183461418238","22.743791641429432","17.29900675890157","-10.672362733543567","-6.361185983827486"
Strides Pharma Science Ltd,STAR,"Pharmaceuticals","3919.0908707900003","4.066283584681056","29.528904740674697","1008956.0909090909","-11.390727601397238","-2.5729591125528644","-1.3692429557542178","0.44946410049556035","435.8","10","268129","20.574536987313806","3.1444459128521007","26.81507347592028","62.520977065075535","11.863240018357036","4.489222701039131","8.800399450755211"
AGI Greenpac Ltd,AGI,"Packaging","3917.102932645","180.6841565152809","90.8653099269846","182081","-38.5703861989889","5.528974313186586","6.732690469985232","1.4617226856057326","614.3","2","70719","81.91094217362371","12.17563768872254","203.43294640652013","205.16641828117233","5.445222204134792","-7.980613789076296","-3.669437039360215"
Kewal Kiran Clothing Ltd,KKCL,"Apparel & Accessories","3916.8967586","80.09846510325501","25.145574534161483","105158.68181818182","-40.47116073786261","12.16888802818464","13.372604184983286","1.4395846444304559","644.75","10","63122","16.19120678080059","17.563263036442777","102.84725499449424","107.78279084756686","0.6591702210158923","25.41719347161189","29.728370221327967"
DCB Bank Ltd,DCBBANK,"Private Banks","3890.866909025","27.82731684011311","-2.128498226251469","1961656.7727272727","-52.041711265248","-2.3975084369419015","-1.193792280143255","-0.4809619238476908","124.15","10","610251","-11.08286597961236","-7.087683761668606","50.57610673135233","52.98829328404189","13.733387031816346","-2.0459378699796726","2.2652388797364083"
TD Power Systems Ltd,TDPOWERSYS,"Heavy Electrical Equipments","3885.4094563800004","121.29824587554177","88.5314155942468","1161203.2727272727","-44.328150452422406","4.370679773680372","5.574395930479018","-0.10028078620136381","249.05","2","427547","79.57704784088591","52.64704938260427","144.047035766781","159.83307250912887","2.7102991367195406","10.115655320120815","14.426832069836896"
Moil Ltd,MOIL,"Mining - Manganese","3880.4629737699997","7.420350598923026","9.462989840348337","575918.6818181818","-52.32888221760637","3.955235321171236","5.158951477969882","-1.1274252753015088","188.55","10","388092","0.5086220869874474","1.543373921484159","30.16914049016225","33.96092362344583","4.69371519490851","11.221911485578051","15.533088235294132"
Bharat Rasayan Ltd,BHARATRAS,"Fertilizers & Agro Chemicals","3815.8864861","-49.64348609508076","-3.1831287324938535","869.6363636363636","-14.540337711069418","-3.675893541897611","-2.4721773850989646","0.00816704325810579","9184","10","911","-12.137496485854744","6.159245399862767","-26.894696203841534","10.917874396135275","43.56489547038327","-10.680489863007786","-6.369313113291704"
Datamatics Global Services Ltd,DATAMATICS,"IT Services & Consulting","3812.84311716","108.02577257627073","136.05104572846506","610211.1363636364","-46.050517107897114","6.5994245263808775","7.8031406831795245","2.9529993815708138","665.9","5","1049448","127.09667797510417","45.26350966034283","130.77456246750995","160.1171875","1.922210542123448","10.737199200525803","15.048375950241883"
PTC Industries Ltd,PTCIL,"Iron & Steel","3777.94497367","163.02905115940675","58.735963941167185","12656.454545454546","150.982800982801","2.5164931049723283","3.7202092617709748","-3.085056305898545","4014.75","10","6129","49.781596187806294","88.61077651001762","185.77784105064597","194.06702069218093","17.068310604645376","10.676865467700756","14.988042217416837"
Tatva Chintan Pharma Chem Ltd,TATVA,"Specialty Chemicals","3761.96514795","-50.93620353274156","-20.250162745280388","17616.727272727272","-76.30747901101441","-5.662953546431835","-4.459237389633188","1.0517012814847493","1715.1","10","9228","-29.204530498641276",,"-28.187413641502335","7.156914810533865","54.50994111130547","-8.299756815212763","-3.9885800654966834"
Hikal Ltd,HIKAL,"Pharmaceuticals","3746.49328875","-0.5580057360249917","-24.978285147040573","304836.2727272727","-3.1935190947954823","-1.8283052429261866","-0.6245890861275402","-0.5101201250617118","302.3","2","189762","-33.932652900401465","15.354697951954076","22.19078415521423","24.35211846976553","41.51505127356929","-8.948400724479484","-4.637223974763403"
IRB InvIT Fund,IRBINVIT,"Roads","3730.8735","2.9614373814880466","7.893934775982921","347254.95454545453","623.1926824552112","-1.5415539946364971","-0.3378378378378506","-0.01412229911030238","70.8","102","860216","-1.0604329773779684","-2.3966578863553245","25.71022727272727","31.0868357711535","3.07909604519776","-5.964184111849708","-1.6530073621336265"
Technocraft Industries (India) Ltd,TIIL,"Industrial Machinery","3728.403926625","55.30859109930411","78.32414789448336","36678.27272727273","-13.231360748913406","-0.5939048360439351","0.6098113207547115","2.6235565819861377","1666.35","10","20762","69.36978014112248","26.72820367136124","78.05738099054334","137.6934598102846","9.520808953701199","-4.842440740165273","-0.5312639904491921"
Motilal Oswal NASDAQ 100 ETF,MON100,"Equity","3724.72539368","12.800216875842185","36.81833204803349","653789.5909090909","55.69462047083686","1.4835667934246048","2.6872829502232514","1.296900489396414","124.19","0","531926","27.8639642946726","16.109574086068456","35.54900676708141","47.14454976303317","0.15299138416942082","0.04139866411468329","4.352575413830764"
Prime Focus Ltd,PFOCUS,"Animation","3720.24511848","54.20837406740182","62.88239292997961","431597.36363636365","-13.707124636797673","-2.4403196192883416","-1.236603462489695","-3.542673107890504","119.8","1","345395","53.92802517661872","7.785078637187537","76.95716395864105","85.01930501930501","9.348914858096835","8.761027120033797","13.072203869749877"
Dodla Dairy Ltd,DODLA,"FMCG - Foods","3705.80246315","5.235514115369629","22.45825511313112","110303.5","591.0118130457114","3.661331647584127","4.865047804382773","-0.5137261197623907","619.7","10","107632","13.50388735977023",,"27.984304006608852","43.715213358070514","3.1144101984831307","8.412788689119761","12.723965438835842"
Neuland Laboratories Ltd,NEULANDLAB,"Pharmaceuticals","3700.717332605","105.90298206561746","75.52710175355591","36570.22727272727","-59.88033979843498","-5.5945414902178765","-4.3908253334192295","2.893099204354393","2967.9","10","26353","66.57273400019503","36.47408737613071","128.6517719568567","177.8932584269663","8.494221503419919","-6.66682735014378","-2.355650600427699"
Thomas Cook (India) Ltd,THOMASCOOK,"Tour & Travel Services","3652.67828589","-0.46488822589425993","3.978422117329721","800713.0454545454","-62.1698198928296","0.9154891412145911","2.1192052980132376","-2.033036848792895","77.1","1","616181","-4.9759456360311685","-22.280672487652918","22.283901665344963","47.98464491362762","13.03501945525294","-2.1242980220818977","2.1868787276341832"
LG Balakrishnan & Bros Ltd,LGBBROSLTD,"Industrial Machinery","3647.0139288","68.14543039229403","75.98018095648428","206066.18181818182","23.894217535836034","6.913811526617774","8.117527683416421","5.474499677211096","1225.35","10","58514","67.02581320312339","19.919293231330258","90.89422028353326","101.91974952624206","0.37948341290243714","40.83807698162718","45.149253731343265"
Sunflag Iron and Steel Co Ltd,SUNFLAG,"Iron & Steel","3632.32297444","150.4932760701796","69.01462663587374","1446715.9545454546","-0.36452944204849475","10.04533375452642","11.249049911325066","8.930786405358472","219.55","10","2951377","60.06025888251285","29.15120014645185","173.24206596141883","177.03470031545746","0.6376679571851396","36.3809091201974","40.692085869913484"
Emudhra Ltd,EMUDHRA,"IT Services & Consulting","3630.755613355","64.84113816631475","56.05985037406485","328447.9090909091","-18.428924811597536","1.3752369630789647","2.578953119877611","0.924631760025806","469.35","5","141795","47.10548262070396",,"87.58992805755398","126.95841392649902","5.465004793863848","12.312006254383816","16.623183004099896"
Dreamfolks Services Ltd,DREAMFOLKS,"Logistics","3617.1625870800003","-22.748789891239223","83.28653563310603","429078.6818181818","-78.76986414004027","2.9762504034688715","4.179966560267518","0.47643480172982483","685.4","2","221021","74.33216787974514",,,"96.95402298850576","4.734461628246289","13.54627316860565","17.85744991832173"
JTEKT India Ltd,JTEKTINDIA,"Auto Parts","3607.3093200949997","62.866787998208025","2.7468706536856664","388206.5","-41.02735851865083","-0.8641575829446567","0.3395585738539898","0.13554727211114104","147.75","1","198095","-6.207497099675223","9.051688936113035","85.61557788944725","88.57689853222719","13.705583756345185","-1.6000192940330735","2.7111574556830074"
Nilkamal Ltd,NILKAMAL,"Plastic Products","3604.088238","2.1736907289158154","26.81986306760054","8494.59090909091","-95.14365432471156","-1.9836032783994675","-0.779887121600821","0.08487909903942456","2417.25","10","644","17.865495314239652","8.227784731081144","24.92248062015504","42.19117647058823","3.009618367980149","1.5136196779172346","5.8247964276333155"
PG Electroplast Ltd,PGEL,"Electronic Equipments","3601.00985234","51.47972465361201","36.83707596751074","32264.272727272728","10.065661981900623","-1.184667328301602","0.019048828497044545","-0.31641564358941904","1575.2","10","58501","27.88270821414985","51.387579609409315","74.22851454485124","91.86358099878198","8.303707465718645","-8.641574563259958","-4.330397813543878"
Tinplate Company of India Ltd,TINPLATE,"Iron & Steel","3593.24001254","-18.04255487924882","-1.160158460667789","148770.5909090909","-26.613956878907675","3.28327157876821","4.486987735566856","1.7477424992717738","349.3","10","130873","-10.114526214028679","16.416862162111066","4.706235011990404","20.03436426116838","3.9650730031491443","-1.288023822419222","3.023152927296859"
Globus Spirits Ltd,GLOBUSSPR,"Alcoholic Beverages","3582.341906875","-1.1041267646254873","50.65765657053215","189281.86363636365","-2.237147432754845","-1.3237161567986466","-0.12","0.38190954773869346","1248.5","10","59825","41.703288817171256","59.77685659453211","21.644663126613736","73.04227304227304","6.343612334801763","-2.2970410304694338","2.014135719246647"
Dilip Buildcon Ltd,DBL,"Construction & Engineering","3577.149265515","0.23913767415312392","10.68356722498868","1142968.3636363635","10.737330316742081","-4.391203783011282","-3.1874876262126355","-0.061312078479462774","244.5","10","489459","1.7291994716277905","-20.802858291763847","22.987927565392347","53.243497336258216","9.079754601226986","3.9225549899917524","8.233731739707833"
Mold-Tek Packaging Ltd,MOLDTKPAC,"Plastic Products","3570.021559005","21.102952339354086","7.9832357099575795","51039.454545454544","-14.449393714427123","-1.0913618662691726","0.11235429052947386","-0.6688652515212081","1069.25","5","34571","-0.9711320434033102","28.795529752379533","43.85174223059331","45.98266093248684","3.811082534486787","2.5176772816556863","6.828854031371767"
Shanthi Gears Ltd,SHANTIGEAR,"Auto Parts","3545.0395671300003","84.34357042803101","25.324316864476952","119521.59090909091","24.732730263157894","-2.3144642783275513","-1.1107481215289048","-1.742047175935947","454.05","1","84938","16.369949111116064","28.096293444783417","107.09236031927024","111.77705223880596","8.710494438938454","-2.2201143551123685","2.0910623946037123"
Gateway Distriparks Ltd,GATEWAY,"Logistics","3542.47479724","-16.027355985339298","5.539143279172821","474754.95454545453","-56.853987615593624","-2.651992018867608","-1.4482758620689615","0.775740479548656","71.45","10","221994","-3.4152244741880686",,"6.721433905899925","22.03245089666952","7.417774667599719","-6.967852499034885","-2.6566757493188047"
Sindhu Trade Links Ltd,SINDHUTRAD,"Logistics","3540.26847888","-47.262990190192895","4.771784232365139","134466.86363636365","-53.69188979663093","10.275312540773102","11.47902869757175","2.851323828920567","25.25","1","313003","-4.182583520995751","44.55738328882839","-24.514200298953668","65.03267973856208","36.237623762376224","1.781260225073832","6.092436974789913"
Dhanuka Agritech Ltd,DHANUKA,"Fertilizers & Agro Chemicals","3529.8133021800004","-10.252418338263894","7.757542054775487","40327.63636363636","-1.4404852160727823","-3.114624787525048","-1.9109086307264012","0.08393053134482242","775.1","2","15600","-1.1968256985854024","7.529994965180276","12.49637155297533","28.0945298297802","5.534769707134557","-6.0417631205560145","-1.7305863708399338"
Lloyds Steels Industries Ltd,LSIL,"Industrial Machinery","3500.96034959","178.96794830618566","86.47214854111404","7648129.5","-24.234795399049","32.9565891867128","34.160305343511446","8.320493066255763","35.15","1","20224272","77.51778078775315","101.8121020840717","201.7167381974249","206.9868995633188","1.7069701280227667","29.339013364352347","33.65019011406843"
Tasty Bite Eatables Ltd,TASTYBITE,"Packaged Foods & Meats","3490.46565","-7.467684990757155","31.14549238437173","3233.181818181818","-16.762268961121734","-1.6862406021508356","-0.48252444535218914","0.29589605043097905","13643","10","1306","22.191124631010844","13.224509057967815","15.281104900482068","71.37294309760081","2.717877299714133","12.788078237065948","17.09925498678203"
National Fertilizers Ltd,NFL,"Fertilizers & Agro Chemicals","3485.559532","43.48952786577014","-1.111883252258509","4064949","-48.63360394547772","-3.1334198094519774","-1.9297036526533309","0.14074595355384734","71.15","10","1692269","-10.0662510056194","8.94944774499109","66.23831775700937","68.40236686390533","26.071679550245964","-5.491732305271628","-1.1805555555555476"
Arvind Ltd,ARVIND,"Apparel & Accessories","3471.37896735","33.58032403281139","52.55474452554745","1202055.5","-28.094455414490106","-2.9397016902525386","-1.735985533453892","2.3352165725047036","135.85","10","829900","43.60037677218656","-19.86886258308529","56.32911392405062","74.83912483912482","4.5270518954729555","-0.2514295264299973","4.059747223286084"
Nocil Ltd,NOCIL,"Commodity Chemicals","3467.89712105","-47.26630240017418","-7.75278445075344","507919.63636363635","25.416205629109594","-0.07850667631026043","1.125209480488386","1.489668428640074","211.2","10","493055","-16.70715220411433","3.0546985623838507","-24.51751250893496","6.077348066298338","39.63068181818181","-8.223824611408538","-3.912647861692458"
Ethos Ltd,ETHOSLTD,"Precious Metals, Jewellery & Watches","3446.108428","55.24892384439643","45.95461272816971","59228.454545454544","42.576378883593776","-3.3049736021990435","-2.101257445400397","0.226980147706478","1479.25","10","38594","37.000244974808815",,"77.99771373563566","80.15467056387773","4.715227311137404","5.752067297902967","10.063244047619047"
Force Motors Ltd,FORCEMOT,"Four Wheelers","3420.8211404400004","153.7978351967801","77.19874955686616","119891","134.13741875580317","5.406203570195586","6.609919726994233","5.891302673137674","2749.15","10","126083","68.24438180350528",,"176.54662508801934","179.10152284263958","1.7259880326646382","19.803947403782793","24.115124153498876"
Tips Industries Ltd,TIPSINDLTD,"Movies & TV Serials","3419.35795875","27.507951319232436","58.619668246445485","258786.13636363635","15.431126587788373","0.6217259424597721","1.8254420992584186","0.5633802816901409","267.75","1","145853","49.665300493084594","102.59433919238683","50.25674121047166","92.5358645237838","6.143790849673203","22.494411694517872","26.80558844423395"
Nirlon Ltd,NIRLON,"Real Estate","3412.7701748","-21.97751329549455","13.020134228187914","27944.68181818182","53.26130992572586","-2.4675598050071215","-1.263843648208475","0.05281225244256368","378.9","10","11349","4.065766474827024","14.255299708368963","0.7712765957446748","25.838591829956805","12.932172077065186","-13.075925124385003","-8.764748374668923"
Electronics Mart India Ltd,EMIL,"Home Electronics & Appliances","3401.17905608","-22.748789891239223","4.812834224598927","1270643.2272727273","-58.14115192953992","-2.98545335056256","-1.7817371937639135","-0.2262443438914059","88.2","10","476784","-4.141533528761963",,,"43.18181818181819","17.51700680272108","10.757316400968847","15.068493150684928"
Astra Micro Wave Products Ltd,ASTRAMICRO,"Communication & Networking","3399.5060114400003","48.89335533894587","27.54364309645564","530309.0454545454","-45.10483904489878","0.5119356502608292","1.7156518070594757","1.0054461667364798","361.65","2","277332","18.589275343094748","29.278856840448597","71.6421452301851","72.54293893129771","7.700815705792907","-2.077961202012907","2.233215547703174"
Bannari Amman Sugars Ltd,BANARISUG,"Sugar","3398.634891","-0.13640194219292212","-2.9501200320085292","1185.6818181818182","-13.571428571428571","-2.714192037909574","-1.5104758811109273","0.6825812640667084","2728.8","10","484","-11.904487785369419","12.235026973699114","22.6123879490463","27.39495798319329","17.04778657285253","-8.995238365560152","-4.684061615844071"
Choice International Ltd,CHOICEIN,"Investment Banking & Brokerage","3390.8714","50.86545640923734","27.665068240501657","695213.7727272727","151.78762468542084","-0.8703345072842142","0.3333816495144323","1.5700660308143868","346.1","10","1235610","18.71070048714077",,"73.61424630047657","76.9879826131424","14.099971106616561","-14.004588360935905","-9.693411611219824"
Hawkins Cookers Ltd,HAWKINCOOK,"Housewares","3384.439551675","2.973372972227171","6.45153473344104","1156.7272727272727","-48.76670092497431","1.5365545180173692","2.7402706748160157","2.9513549828527768","6589.35","10","1994","-2.5028330199198496","18.796453428005822","25.722162863466394","28.197470817120628","0.9052486208806609","-0.6732689006113999","3.637907849104681"
Black Box Ltd,BBOX,"Software Services","3383.2778915","15.224996860443373","47.31467473524963","418159.36363636365","-49.492139999423365","10.113803134427425","11.317519291226072","-3.3498759305210917","194.75","2","297810","38.36030698188874","55.31236694964128","37.973786751682596","130.74644549763033","9.85879332477535","39.256829147814315","43.5680058975304"
Wockhardt Ltd,WOCKPHARMA,"Pharmaceuticals","3380.4586825799997","-11.752792716763125","5.293723475541656","3129097","-31.584744063475696","-5.952150183874824","-4.748434027076177","0.4688832054560931","235.7","5","955378","-3.660644277819234","-16.470717971894942","10.995997174476098","62.38374095763002","19.876962240135775","20.66231211560735","24.973488865323432"
HMT Ltd,HMT,"Industrial Machinery","3377.4770502","-9.01141615386549","-12.441679626749611","8665.363636363636","46.186530698959","-2.431786332237248","-1.2280701754386014","0.35650623885917243","28.15","10","6881","-21.396047380110502","3.070078459387715","13.737373737373733","26.23318385650224","43.339253996447624","-12.617365674797517","-8.306188925081436"
IFB Industries Ltd,IFBIND,"Auto Parts","3375.4183007799998","-33.57402235108706","-7.2021551487162565","35581.27272727273","179.44452480833212","1.2920331752392533","2.4957493320379","1.3084448712562382","843.95","10","96590","-16.156522902077146","-5.050727136200073","-10.825232459847838","20.909742120343843","33.88826352272054","-0.5680913164032297","3.743085433312851"
Electrosteel Castings Ltd,ELECTCAST,"Building Products - Pipes","3368.438724255","44.06155493634698","53.16622691292876","4371914.045454546","-3.900381815209133","-1.8880617513238915","-0.6843455945252449","2.4713150926743137","58.05","1","2797802","44.211859159567865","21.196436312561715","66.8103448275862","84.28571428571428","8.527131782945752","-2.469071486558191","1.8421052631578898"
Sudarshan Chemical Industries Ltd,SUDARSCHEM,"Diversified Chemicals","3364.09821375","-12.838572821117614","26.932668329177062","161968.81818181818","-26.298467551167334","-1.6361263287331602","-0.43241017193451375","-0.4938779709846645","483.55","2","128988","17.97830057581617","1.7832194793990563","9.91021707012161","41.80351906158357","7.372557129562618","-9.105427586494969","-4.794250836778887"
Sandur Manganese and Iron Ores Ltd,SANDUMA,"Mining - Diversified","3350.07234315","29.486504226407835","50.03768334396196","19762.545454545456","199.33715948589443","5.337801277642097","6.541517434440744","4.312777106005643","1294","10","74062","41.08331559060107","34.38895739245105","52.23529411764706","97.55725190839695","9.273570324574965","-3.7203807298155906","0.5907960199004904"
Dish TV India Ltd,DISHTV,"Cable & D2H","3341.87991951","44.92362390186422","6.868131868131869","37068434.95454545","86.60944499393663","6.552516530181954","7.756232686980601","7.162534435261712","19.45","1","56453414","-2.086235885229021","-23.32660227019727","67.67241379310344","78.44036697247705","25.449871465295626","34.61739467885534","38.92857142857142"
Indiabulls Real Estate Ltd,IBREALEST,"Real Estate","3335.729415615","-24.347510914420678","-20.220349967595602","7231859.2727272725","-25.913598597115595","-3.116066754408213","-1.9123505976095663","-0.16220600162206233","61.55","2","3670510","-29.174717720956494","-16.290982377703124","-1.5987210231814548","34.0958605664488","53.53371242891958","-7.305660595263765","-2.994483845547684"
