Name,Ticker,"Sub-Sector","Market Cap","Close Price","5Y Avg Return on Investment","5Y Avg Cash Flow Margin","5Y Avg Net Profit Margin","5Y Avg Return on Equity","5Y Avg Return on Assets","EBITDA Margin","Return on Investment","Cost of Goods Sold","Cash Flow Margin","5Y Avg EBITDA Margin","Net Profit Margin","ROCE","Return on Equity","Return on Assets"
Praj Industries Ltd,PRAJIND,"Construction & Engineering","7787.59780032","416.15","13.56338653900923","6.689807784783006","6.229624810092883","14.212758058655137","7.052288233628938","9.894399301591582","21.82001588987784","2240.81","4.536576903274908","9.799390109169092","6.709869496116238","28.919972811505072","24.054327873128024","9.916446289706645"
Bombay Burmah Trading Corporation Ltd,BBTC,"Tea & Coffee","7738.7502885","1107.1","5.895900657970207","10.880308871682187","0.7080463585576762","5.9897158951081035","3.9713943270674763","5.45566152573968","2.4900361468314225",,"9.700721771715314","14.43007208453703","-9.676599735292676","6.753897731341361","0.9017349260523495","0.45834870860378724"
Balrampur Chini Mills Ltd,BALRAMCHIN,"Sugar","7670.5062949","389.95","13.552318097442702","12.029029023572333","9.897647029063162","20.926260695748162","10.193647980352287","12.372027871712497","12.448937549303832",,"14.202646090055387","15.11328169989593","5.994780910028718","15.221526049837959","17.244834714577834","10.18302711930895"
Deepak Fertilisers and Petrochemicals Corp Ltd,DEEPAKFERT,"Fertilizers & Agro Chemicals","7631.707710375","601.45","8.29888120577288","13.251139016730933","5.829581458264646","10.227434470662581","3.8313856392595866","19.75860606023341","12.512033834411442",,"15.712799167533817","14.810463449913602","10.629168419748936","30.91203774182584","19.944454164393935","8.529187635337532"
Granules India Ltd,GRANULES,"Pharmaceuticals","7586.83018682","311.45","12.373107875739818","10.16770808396706","12.335102741084082","18.656587172089832","10.179716096659385","20.496276819055613","11.804028808144254",,"8.778515966826436","21.894119659417036","11.41480875886603","25.893056252439084","17.34150916840497","10.037693635855154"
KSB Ltd,KSB,"Industrial Machinery","7578.18975646","2203.3","12.65132429998729","8.399726391393513","8.197647606053206","13.20882212734531","8.017360713275519","15.847476188186784","16.480802792321125","1087.79","2.0427677793981744","15.2746297749155","9.761908577594735","21.132088159642265","16.9678174153652","10.642424101241062"
Titagarh Rail Systems Ltd,TITAGARH,"Rail","7561.59295194","622.85","1.6471576375207462","-0.2892378433553419","-0.012924239906597811","-4.707715259058933","-1.6843303607691762","10.078414836809982","5.282483470957116",,"2.775814464337471","6.061021824039385","4.613471194152028","18.737123726679656","-0.03803139967437222","-0.012483663955376176"
Mahindra Lifespace Developers Ltd,MAHLIFE,"Real Estate","7507.85967922","482.05","1.2906408957668776","-9.393450151332807","-2.2813937414086425","1.1265230029695894","0.5521589053261994","15.231224127735064","5.416025804834065","0.51","-17.54937906564163","-0.37584791345754953","11.99526907155529","6.405248149796437","5.567098022532968","3.0510605910188953"
NBCC (India) Ltd,NBCC,"Construction & Engineering","7479","41.3","14.381537081520737","5.116505857588629","2.722700523246398","13.520469720886265","2.1390462580039413","4.224286635588874","12.045998596722912",,"1.0096771257824113","4.440731924704199","2.97529919240921","15.674273336355796","11.992793524864453","1.66740127561809"
Glenmark Life Sciences Ltd,GLS,"Pharmaceuticals","7471.0943127","641.1",,"-25.943045990392033","20.361781880637057",,,"30.64816590417225","21.71300797200077",,"27.952065334836362","30.15069124825434","21.32062204932927","30.146477496514134","29.833242491280927","18.74268423420297"
Amber Enterprises India Ltd,AMBER,"Home Electronics & Appliances","7423.9108938300005","2197.5","9.120341494455818","4.809504059709665","2.974223962932962","9.325231591244222","3.9709149281689475","6.742352172567543","5.526071287797703",,"5.886126855409554","7.690176900405544","2.2523697089871337","14.527637045737443","6.397539182657042","2.5709519397513114"
Godawari Power and Ispat Ltd,GPIL,"Iron & Steel","7413.080195639999","541.45","21.131992963984356","19.790470539149357","13.664867268791207","28.3786263337583","14.327088397780983","20.924769302422384","38.40066552817257",,"23.788057870672528","25.977076109252685","13.535622708591717","30.178199617498734","52.85072862764317","35.07276286039168"
Easy Trip Planners Ltd,EASEMYTRIP,"Tour & Travel Services","7396.5516","42.15","30.452990734725415","25.61216035960822","29.174599268648183","36.266917549893684","13.104918750133399","41.199913830245585","37.88513938377698",,"8.083760409993594","42.7418041345377","28.912106850495476","78.8570232363408","53.143975510613735","24.04823271604237"
Metropolis Healthcare Ltd,METROPOLIS,"Hospitals & Diagnostic Centres","7355.8055886600005","1438.7","23.94495778039858","19.433409117386184","15.544007779874358","27.74736062138743","19.985563840808005","26.088376610539534","18.88499431602878",,"20.069574312973472","27.82213296037461","12.280927945815396","17.58056047778435","26.838405733545475","16.994739723418927"
TV18 Broadcast Ltd,TV18BRDCST,"TV Channels & Broadcasters","7354.6050864","41.6","5.732662172080006","9.887222160855687","6.002545274980545","5.808299635580491","3.524739522391885","6.008577341550145","8.80072940078877",,"10.48748744500559","13.946097548873407","1.9097653148614302","3.7234580616683473","10.042972582427113","6.711158952278433"
Engineers India Ltd,ENGINERSIN,"Construction & Engineering","7354.324450705","129.6","14.511485277453497","13.553533980902676","9.551184164254838","13.650806547982068","6.7212329725652555","13.527543282300751","8.02081454086237",,"1.588381448177946","16.662408705971664","9.909286020889963","25.058158111585083","7.925584037492033","3.237536112496963"
